time_stamp,Month,Average 60 m temperature,Average 60 m wind speed,Vector-averaged 60 m wind speed,Vector-averaged 60 m wind direction,Standard deviation of 60 m wind direction,Total precipitaion for the period,Estimated heat flux,Estimated friction velocity,Average 10 m temperature,Average 10 m wind speed,Vector-averaged 10 m wind speed,Vector-averaged 10 m wind direction,Standard deviation of 10 m wind direction,Average global irrradiation,Average net radiation,Estimated surface roughness length,day_month,Average 10 m vapor pressure,Average 10 m dew point temperature,hour_min,time_stamp,target,p_target
2020_04_28_21_00,04,17.093,647.97,637.74,199.02,10.177,0.0,0.0,48.45,17.147000000000002,433.6,421.92,212.97,13.297,0.0,-19.028,25.61,28,1.575,13.0,21_00,2020_04_28_21_00,0,0
2020_04_28_21_15,04,16.708,557.91,550.33,196.19,9.4401,0.0,0.0,31.48,16.81,415.09,407.08,205.69,11.249,0.0,-16.201,4.55,28,1.565,13.0,21_15,2020_04_28_21_15,0,0
2020_04_28_21_30,04,16.468,571.06,562.73,201.6,9.7874,0.0,0.0,32.91,16.555,423.01,412.67,210.23,12.661,0.0,-14.206,5.2,28,1.567,13.0,21_30,2020_04_28_21_30,0,0
2020_04_28_21_45,04,16.238,483.45,478.67,205.52,8.0552,0.0,0.0,35.44,16.327,325.92,317.06,214.83,13.354000000000001,0.0,-10.25,23.18,28,1.58,13.0,21_45,2020_04_28_21_45,0,0
2020_04_28_22_00,04,15.955,515.16,453.19,236.71,28.092,0.2,0.0,37.44,16.035999999999998,349.27,291.94,251.93,32.816,0.0,-9.8859,21.92,28,1.584,13.0,22_00,2020_04_28_22_00,0,0
2020_04_28_22_15,04,16.048,311.68,289.47,253.5,21.623,0.0,0.0,17.7,15.991,225.29,193.05,265.1,30.641,0.0,-8.7557,5.65,28,1.588,13.0,22_15,2020_04_28_22_15,0,0
2020_04_28_22_30,04,16.041,221.9,213.89,263.35,15.392999999999999,0.4,0.0,14.76,15.874,147.48,117.15,306.2,36.73,0.0,-6.7405,17.57,28,1.599,13.0,22_30,2020_04_28_22_30,0,0
2020_04_28_22_45,04,15.872,285.02,262.42,216.2,22.809,0.2,0.0,20.89,15.800999999999998,189.71,156.85,193.95,33.709,0.0,-5.4763,24.53,28,1.609,14.0,22_45,2020_04_28_22_45,0,0
2020_04_28_23_00,04,15.433,350.09,336.81,177.7,15.776,0.6,0.0,21.0,15.31,255.6,235.15,152.1,22.912,0.0,-3.6893,6.88,28,1.635,14.0,23_00,2020_04_28_23_00,0,0
2020_04_28_23_15,04,15.097999999999999,223.34,217.23,192.24,13.405,0.6,99999.0,99999.0,15.099,174.94,159.48,215.21,24.075,0.0,-4.0576,99999.0,28,1.661,14.0,23_15,2020_04_28_23_15,0,0
2020_04_28_23_30,04,15.124,287.05,281.97,190.39,10.770999999999999,0.0,0.0,19.19,14.703,195.35,174.29,158.11,26.598000000000003,0.0,-8.9952,15.91,28,1.662,14.0,23_30,2020_04_28_23_30,0,0
2020_04_28_23_45,04,15.013,388.35,387.07,185.33,4.6555,0.0,0.0,25.42,14.62,272.29,267.94,173.84,10.23,0.0,-10.009,12.58,28,1.676,14.0,23_45,2020_04_28_23_45,0,0
2020_04_28_00_00,04,15.055,518.02,515.13,188.34,6.0551,0.0,0.0,54.6,14.530999999999999,278.27,275.0,173.96,8.7792,0.0,-10.525,123.96,28,1.663,14.0,00_00,2020_04_28_00_00,0,0
2020_04_29_00_15,04,15.024000000000001,492.5,489.47,191.16,6.3487,0.0,0.0,51.63,14.61,265.77,260.4,180.44,11.513,0.0,-9.3195,121.37,29,1.68,14.0,00_15,2020_04_29_00_15,0,0
2020_04_29_00_30,04,15.044,488.57,482.98,193.93,8.6662,0.0,0.0,38.34,14.69,319.08,310.98,195.33,12.904000000000002,0.0,-8.754,33.11,29,1.679,14.0,00_30,2020_04_29_00_30,0,0
2020_04_29_00_45,04,14.914000000000001,591.31,584.25,201.93,8.852,0.0,0.0,39.75,14.588,416.6,405.04,207.69,13.498,0.0,-4.8885,13.63,29,1.6669999999999998,14.0,00_45,2020_04_29_00_45,0,0
2020_04_29_01_00,04,14.81,564.61,557.37,209.3,9.1769,0.2,0.0,30.14,14.47,431.95,420.6,216.48,13.130999999999998,0.0,-2.6591,2.81,29,1.645,14.0,01_00,2020_04_29_01_00,0,0
2020_04_29_01_15,04,14.695,522.41,515.8,206.03,9.1051,0.0,0.0,23.62,14.415999999999999,417.88,408.64,212.23,12.043,0.0,-2.2512,0.71,29,1.64,14.0,01_15,2020_04_29_01_15,0,0
2020_04_29_01_30,04,14.542,582.86,573.48,204.91,10.274000000000001,0.8,0.0,29.9,14.407,451.6,440.47,212.84,12.716,0.0,-1.6697,2.05,29,1.6440000000000001,14.0,01_30,2020_04_29_01_30,0,0
2020_04_29_01_45,04,14.495,607.78,598.68,206.8,9.9091,0.2,0.0,38.66,14.45,438.55,427.54,213.32,12.835999999999999,0.0,-1.366,9.55,29,1.659,14.0,01_45,2020_04_29_01_45,0,0
2020_04_29_02_00,04,14.507,610.96,603.2,205.37,9.1274,0.2,0.0,40.46,14.405999999999999,433.83,420.5,211.75,14.199000000000002,0.0,-1.5024,12.34,29,1.659,14.0,02_00,2020_04_29_02_00,0,0
2020_04_29_02_15,04,14.429,591.95,580.73,208.6,11.152000000000001,0.0,0.0,32.33,14.383,450.3,436.07,215.22,14.4,0.0,-1.1243,3.32,29,1.65,14.0,02_15,2020_04_29_02_15,0,0
2020_04_29_02_30,04,14.397,653.55,645.21,207.85,9.148,0.4,0.0,46.03,14.373,452.24,439.02,217.46,13.849,0.0,-0.9257,17.81,29,1.652,14.0,02_30,2020_04_29_02_30,0,0
2020_04_29_02_45,04,14.329,695.3,685.54,202.69,9.5936,0.2,0.0,43.82,14.377,503.63,490.68,211.56,12.989,0.0,-0.9568,8.99,29,1.653,14.0,02_45,2020_04_29_02_45,0,0
2020_04_29_03_00,04,14.144,587.34,545.13,216.29,21.715999999999998,0.4,0.0,38.34,14.273,419.56,379.99,222.09,24.875,0.0,-0.9828,11.27,29,1.651,14.0,03_00,2020_04_29_03_00,0,0
2020_04_29_03_15,04,12.854000000000001,615.27,612.25,257.27,5.6751,0.4,0.0,28.84,12.978,488.47,481.73,262.71,9.5089,0.0,-2.0055,0.97,29,1.514,13.0,03_15,2020_04_29_03_15,0,0
2020_04_29_03_30,04,12.525,496.46,491.43,243.96,8.153,0.2,0.0,24.43,12.66,388.55,379.58,248.88,12.309000000000001,0.0,-2.1035,1.48,29,1.48,12.0,03_30,2020_04_29_03_30,0,0
2020_04_29_03_45,04,12.237,420.19,414.14,230.89,9.7198,0.4,0.0,8.73,12.389000000000001,373.59,363.82,232.47,13.1,0.0,-1.9894,0.0,29,1.4680000000000002,12.0,03_45,2020_04_29_03_45,0,0
2020_04_29_04_00,04,12.064,430.86,427.29,229.87,7.3717,0.0,0.0,16.2,12.168,357.65,349.87,231.73,11.947000000000001,0.0,-1.9492,0.12,29,1.431,12.0,04_00,2020_04_29_04_00,0,0
2020_04_29_04_15,04,11.838,428.44,423.58,235.15,8.6244,0.2,0.0,17.1,11.969000000000001,351.12,342.68,238.39,12.558,0.0,-2.3246,0.22,29,1.423,12.0,04_15,2020_04_29_04_15,0,0
2020_04_29_04_30,04,11.489,382.09,377.99,230.45,8.3948,0.2,0.0,10.98,11.662,326.48,318.81,234.24,12.41,0.0,-2.863,0.01,29,1.403,11.0,04_30,2020_04_29_04_30,0,0
2020_04_29_04_45,04,11.353,374.97,371.79,225.8,7.4563,0.0,0.0,12.59,11.469000000000001,314.83,307.28,227.54,12.547,0.0,-2.5215,0.04,29,1.376,11.0,04_45,2020_04_29_04_45,0,0
2020_04_29_05_00,04,11.251,410.98,407.07,229.76,7.903,0.2,0.0,13.91,11.352,346.5,339.44,236.66,11.562000000000001,0.0,-2.1923,0.04,29,1.367,11.0,05_00,2020_04_29_05_00,0,0
2020_04_29_05_15,04,11.124,442.3,431.96,248.82,12.380999999999998,0.8,0.0,12.91,11.24,382.07,367.52,251.83,15.805,0.4663,-1.9614,0.01,29,1.357,11.0,05_15,2020_04_29_05_15,0,0
2020_04_29_05_30,04,10.627,533.15,530.1,261.64,6.1261,0.6,0.0,20.16,10.757,443.73,435.81,266.06,10.824000000000002,1.9171,-1.6315,0.12,29,1.3159999999999998,11.0,05_30,2020_04_29_05_30,0,0
2020_04_29_05_45,04,10.390999999999998,526.72,522.3,268.64,7.4231,0.8,0.0,24.87,10.57,417.6,410.42,269.54,10.617,3.651,-0.8518,1.02,29,1.296,10.0,05_45,2020_04_29_05_45,0,1
2020_04_29_06_00,04,10.347000000000001,494.48,489.35,270.73,8.2475,0.8,0.0,23.95,10.515,389.85,379.93,273.24,12.915999999999999,5.9257,0.8155,1.26,29,1.2890000000000001,10.0,06_00,2020_04_29_06_00,1,1
2020_04_29_06_15,04,10.258,530.29,526.65,278.99,6.7112,0.6,0.0,25.99,10.372,416.84,407.93,282.36,11.842,10.587,2.7521,1.4,29,1.285,10.0,06_15,2020_04_29_06_15,1,1
2020_04_29_06_30,04,10.224,485.38,482.38,277.39,6.3633,0.6,0.0,19.32,10.333,402.96,396.41,280.02,10.33,15.927,7.1464,0.19,29,1.2770000000000001,10.0,06_30,2020_04_29_06_30,1,1
2020_04_29_06_45,04,10.222000000000001,441.3,436.86,277.28,8.1277,0.4,0.0,21.26,10.38,350.46,343.2,278.86,11.659,16.82,9.0777,1.16,29,1.281,10.0,06_45,2020_04_29_06_45,1,1
2020_04_29_07_00,04,10.164,514.07,508.2,284.65,8.6577,0.8,0.0,27.77,10.274000000000001,394.0,382.86,287.31,13.617,20.203,11.855,2.97,29,1.276,10.0,07_00,2020_04_29_07_00,1,1
2020_04_29_07_15,04,10.127,463.47,457.06,285.67,9.5259,0.4,0.0,17.63,10.207,391.5,381.64,281.21,12.854000000000001,20.211,12.475,0.11,29,1.258,10.0,07_15,2020_04_29_07_15,1,1
2020_04_29_07_30,04,10.102,441.99,437.41,280.35,8.247,0.6,0.0,18.37,10.238,367.79,358.71,280.32,12.732999999999999,24.584,16.004,0.27,29,1.263,10.0,07_30,2020_04_29_07_30,1,1
2020_04_29_07_45,04,10.124,430.6,424.65,266.74,9.5213,0.4,0.0,16.55,10.265999999999998,367.75,361.21,265.51,10.799000000000001,30.326999999999998,20.639,0.11,29,1.265,10.0,07_45,2020_04_29_07_45,1,1
2020_04_29_08_00,04,10.171,477.3,471.86,255.21,8.6529,0.6,0.0,20.03,10.272,398.1,391.89,255.49,10.118,37.16,25.808000000000003,0.28,29,1.264,10.0,08_00,2020_04_29_08_00,1,1
2020_04_29_08_15,04,10.199,475.91,470.86,258.72,8.339,0.6,0.0,21.34,10.28,388.83,379.3,264.55,12.675999999999998,32.116,22.22,0.56,29,1.272,10.0,08_15,2020_04_29_08_15,1,1
2020_04_29_08_30,04,10.087,544.72,539.18,262.32,8.1691,0.6,0.0,32.29,10.213,406.04,397.77,266.49,11.562000000000001,38.088,26.078000000000003,5.76,29,1.266,10.0,08_30,2020_04_29_08_30,1,2
2020_04_29_08_45,04,10.005,542.67,538.83,262.56,6.8091,0.4,0.0,24.56,10.155,443.05,435.41,262.48,10.640999999999998,51.001000000000005,36.400999999999996,0.61,29,1.255,10.0,08_45,2020_04_29_08_45,2,1
2020_04_29_09_00,04,10.054,499.33,493.41,256.32,8.8229,1.0,0.0,19.36,10.16,423.55,417.42,255.8,9.7435,37.633,25.482,0.12,29,1.2570000000000001,10.0,09_00,2020_04_29_09_00,1,2
2020_04_29_09_15,04,10.139,589.73,585.53,253.14,6.8329,1.0,0.0,25.45,10.221,486.05,478.74,255.69,9.9317,55.593,38.339,0.39,29,1.262,10.0,09_15,2020_04_29_09_15,2,2
2020_04_29_09_30,04,10.104,655.26,649.91,256.6,7.3129,0.8,0.0,28.95,10.21,539.46,530.36,258.87,10.52,100.01,70.291,0.47,29,1.2570000000000001,10.0,09_30,2020_04_29_09_30,2,2
2020_04_29_09_45,04,10.186,632.94,627.46,268.98,7.5406,0.2,0.0,33.48,10.355,496.49,489.36,270.85,9.707,122.11,87.1,2.26,29,1.272,10.0,09_45,2020_04_29_09_45,2,2
2020_04_29_10_00,04,10.318,534.31,526.52,282.96,9.7835,0.4,0.0,25.44,10.52,439.49,427.07,284.4,13.615,118.53,84.29799999999999,0.81,29,1.285,10.0,10_00,2020_04_29_10_00,2,2
2020_04_29_10_15,04,10.517999999999999,475.85,469.78,291.84,9.1501,0.2,0.0,18.76,10.682,418.47,409.1,291.67,12.12,132.78,95.84,0.09,29,1.301,10.0,10_15,2020_04_29_10_15,2,2
2020_04_29_10_30,04,10.815,417.74,411.31,289.53,10.05,0.4,0.0,19.35,10.943,357.23,349.82,282.68,11.669,137.1,95.189,0.46,29,1.3219999999999998,11.0,10_30,2020_04_29_10_30,2,2
2020_04_29_10_45,04,11.048,396.38,390.8,276.5,9.6059,0.2,0.0,19.09,11.259,336.59,329.22,271.9,11.989,131.29,90.87200000000001,0.64,29,1.35,11.0,10_45,2020_04_29_10_45,2,2
2020_04_29_11_00,04,11.255999999999998,380.3,374.67,280.78,9.8583,0.0,0.0,13.21,11.465,346.5,335.93,274.69,14.144,110.36,78.208,0.02,29,1.3719999999999999,11.0,11_00,2020_04_29_11_00,2,2
2020_04_29_11_15,04,11.495,372.6,361.44,276.72,14.015999999999998,0.2,0.0,15.73,11.664000000000001,326.0,307.97,275.72,19.054000000000002,91.76700000000001,65.09,0.17,29,1.383,11.0,11_15,2020_04_29_11_15,2,2
2020_04_29_11_30,04,11.642000000000001,379.77,372.13,311.36,11.489,0.4,0.0,22.48,11.774000000000001,299.89,288.26,315.07,15.954,111.8,78.453,3.99,29,1.4069999999999998,12.0,11_30,2020_04_29_11_30,2,2
2020_04_29_11_45,04,11.827,322.1,316.57,327.49,10.607999999999999,0.4,0.0,20.08,12.065,263.23,248.84,327.51,18.942,200.45,141.32,3.91,29,1.422,12.0,11_45,2020_04_29_11_45,2,2
2020_04_29_12_00,04,11.722000000000001,481.24,473.97,331.77,9.9556,0.4,0.0,31.98,12.011,356.03,342.72,329.89,15.662,159.84,114.8,10.19,29,1.415,12.0,12_00,2020_04_29_12_00,2,2
2020_04_29_12_15,04,11.436,566.29,558.43,342.03,9.5426,0.6,0.0,46.72,11.625,364.51,348.18,341.71,17.144000000000002,88.204,60.657,40.78,29,1.3780000000000001,11.0,12_15,2020_04_29_12_15,2,2
2020_04_29_12_30,04,10.868,740.77,730.53,337.53,9.5253,0.2,0.0,60.19,11.073,480.15,462.65,337.59,15.465,156.15,109.28,37.95,29,1.3259999999999998,11.0,12_30,2020_04_29_12_30,2,2
2020_04_29_12_45,04,10.249,755.01,747.23,341.97,8.2226,0.0,0.0,74.94,10.515999999999998,428.7,410.88,341.12,16.514,170.64,119.12,95.8,29,1.275,10.0,12_45,2020_04_29_12_45,2,2
2020_04_29_13_00,04,10.068,568.8,557.02,348.52,11.654000000000002,0.2,0.0,51.4,10.245999999999999,345.82,325.54,353.27,19.614,86.545,59.306999999999995,63.37,29,1.254,10.0,13_00,2020_04_29_13_00,2,2
2020_04_29_13_15,04,9.8896,471.06,460.79,348.65,11.959000000000001,0.2,0.0,43.69,10.064,282.5,254.45,355.83,25.526999999999997,75.777,51.645,70.52,29,1.235,10.0,13_15,2020_04_29_13_15,2,2
2020_04_29_13_30,04,9.6615,450.61,441.52,348.13,11.505,0.6,0.0,35.31,9.8524,299.96,280.24,348.27,20.77,64.242,43.175,30.63,29,1.215,9.8139,13_30,2020_04_29_13_30,2,1
2020_04_29_13_45,04,9.517,389.85,380.48,352.29,12.557,0.4,0.0,33.0,9.6899,248.02,227.29,356.11,23.416,41.896,27.087,45.82,29,1.206,9.7059,13_45,2020_04_29_13_45,1,1
2020_04_29_14_00,04,9.239,471.22,464.6,350.33,9.6055,1.0,0.0,44.49,9.3926,277.36,259.58,354.59,20.506999999999998,34.798,21.465,77.59,29,1.187,9.4711,14_00,2020_04_29_14_00,1,1
2020_04_29_14_15,04,8.9954,513.44,508.55,357.09,7.9025,0.6,0.0,49.81,9.1405,296.13,277.05,4.673,20.561,33.937,21.593000000000004,87.35,29,1.171,9.2645,14_15,2020_04_29_14_15,1,1
2020_04_29_14_30,04,8.918,439.32,433.1,1.2319,9.6414,0.8,0.0,43.62,9.083,249.21,233.73,5.1368,20.189,31.885,19.320999999999998,96.07,29,1.162,9.1564,14_30,2020_04_29_14_30,1,1
2020_04_29_14_45,04,8.826,481.98,475.24,8.5725,9.578,0.8,0.0,43.07,8.9979,294.57,280.15,12.674000000000001,17.921,39.433,24.713,60.54,29,1.166,9.1971,14_45,2020_04_29_14_45,1,1
2020_04_29_15_00,04,8.8049,397.35,387.08,354.29,13.02,0.8,0.0,33.74,8.9237,251.54,229.07,352.81,24.206,35.336999999999996,22.061,47.01,29,1.149,8.9849,15_00,2020_04_29_15_00,1,1
2020_04_29_15_15,04,8.6308,483.52,479.15,342.69,7.7016,1.0,0.0,41.52,8.7719,303.42,289.48,341.51,17.36,48.955,31.615,49.96,29,1.145,8.9326,15_15,2020_04_29_15_15,1,1
2020_04_29_15_30,04,8.3305,543.69,536.11,340.86,9.5623,0.8,0.0,46.29,8.5054,342.36,329.33,340.11,15.805,51.288000000000004,33.08,48.2,29,1.119,8.5995,15_30,2020_04_29_15_30,1,1
2020_04_29_15_45,04,7.9312,686.32,679.42,343.9,8.1236,1.0,0.0,63.48,8.0984,409.18,390.82,346.41,17.158,51.942,33.080999999999996,71.15,29,1.87,8.1743,15_45,2020_04_29_15_45,1,1
2020_04_29_16_00,04,7.7709,729.34,722.68,343.0,7.7408,0.4,0.0,69.3,7.9334,426.66,409.22,343.56,16.378,53.631,33.108000000000004,80.11,29,1.75,8.23,16_00,2020_04_29_16_00,1,1
2020_04_29_16_15,04,7.8526,640.16,631.65,342.08,9.3408,0.6,0.0,58.13,8.0217,386.31,367.16,347.01,18.035999999999998,37.997,21.831,65.56,29,1.86,8.1523,16_15,2020_04_29_16_15,1,1
2020_04_29_16_30,04,7.561,806.69,795.26,341.91,9.6404,0.4,0.0,74.38,7.7056,481.71,457.58,346.29,18.13,42.85,24.342,70.27,29,1.58,7.7727,16_30,2020_04_29_16_30,1,1
2020_04_29_16_45,04,7.4784,946.98,940.22,340.36,6.8465,0.2,0.0,86.84,7.5936,567.5,548.42,336.87,14.85,45.613,25.96,68.61,29,1.49,7.6409,16_45,2020_04_29_16_45,1,1
2020_04_29_17_00,04,7.455,757.56,752.2,338.17,6.8127,0.2,0.0,73.12,7.5889,438.11,422.99,338.02,15.046,45.023,25.255,85.71,29,1.44,7.5727,17_00,2020_04_29_17_00,1,1
2020_04_29_17_15,04,7.4199,587.04,580.31,338.16,8.6752,0.4,0.0,48.23,7.5563,376.48,363.16,337.68,15.237,32.510999999999996,15.882,40.75,29,1.51,7.6758,17_15,2020_04_29_17_15,1,1
2020_04_29_17_30,04,7.4023,494.8,487.87,332.95,9.5895,0.4,0.0,34.19,7.523,345.56,333.49,332.67,15.135,19.312,6.2352,15.87,29,1.38,7.4854,17_30,2020_04_29_17_30,1,1
2020_04_29_17_45,04,7.3713,671.55,660.09,333.0,10.584000000000001,0.2,0.0,51.62,7.4395,446.0,431.54,336.35,14.583,16.42,4.9797,28.93,29,1.36,7.4648,17_45,2020_04_29_17_45,1,1
2020_04_29_18_00,04,6.9634,1052.9,1031.3,345.13,11.589,0.2,0.0,113.19,6.972,558.25,520.69,346.27,21.01,12.744000000000002,1.4043,132.37,29,0.976,6.5899,18_00,2020_04_29_18_00,1,0
2020_04_29_18_15,04,6.7381,874.93,860.14,349.05,10.533,0.2,0.0,89.5,6.7021,483.67,455.47,351.98,19.558,9.0503,-2.965,109.1,29,0.958,6.3297,18_15,2020_04_29_18_15,0,1
2020_04_29_18_30,04,6.6473,959.81,942.58,348.36,10.853,0.2,0.0,100.2,6.6513,521.92,480.53,353.19,22.81,13.067,0.2047,118.17,29,0.953,6.2536,18_30,2020_04_29_18_30,1,0
2020_04_29_18_45,04,6.3761,985.51,964.38,349.53,11.86,0.0,0.0,102.87,6.3582,535.72,505.55,352.81,19.221,3.0854,-8.0296,118.24,29,0.9279999999999999,5.8595,18_45,2020_04_29_18_45,0,0
2020_04_29_19_00,04,6.2841,795.74,783.9,346.21,9.8792,0.2,0.0,76.47,6.2845,461.01,433.1,344.85,19.93,0.2678,-9.6443,84.49,29,0.9329999999999999,5.9472,19_00,2020_04_29_19_00,0,0
2020_04_29_19_15,04,6.2272,842.11,823.57,342.67,12.017999999999999,0.4,0.0,81.04,6.2754,487.48,459.35,343.12,19.459,0.0,-9.7697,84.94,29,0.9359999999999999,5.9902,19_15,2020_04_29_19_15,0,0
2020_04_29_19_30,04,5.9801,926.84,907.41,344.5,11.73,0.4,0.0,86.73,5.9817,547.39,510.78,345.5,20.945999999999998,0.0,-10.368,75.21,29,0.899,5.407,19_30,2020_04_29_19_30,0,0
2020_04_29_19_45,04,6.0553,799.02,786.58,344.71,10.105,0.0,0.0,86.35,6.0409,421.26,390.34,349.49,21.947,0.0,-9.0293,135.36,29,0.91,5.5902,19_45,2020_04_29_19_45,0,0
2020_04_29_20_00,04,5.8288,872.35,852.05,347.5,12.355,0.4,0.0,87.78,5.8556,488.35,449.66,348.09,22.796999999999997,0.0,-9.427,102.22,29,0.9079999999999999,5.5507,20_00,2020_04_29_20_00,0,0
2020_04_29_20_15,04,5.6212,691.51,681.08,344.09,9.9492,0.2,0.0,63.16,5.6292,414.75,388.46,347.33,20.391,0.0,-9.3509,67.78,29,0.8959999999999999,5.362,20_15,2020_04_29_20_15,0,0
2020_04_29_20_30,04,5.5477,601.33,592.98,343.59,9.5455,0.4,0.0,59.31,5.5496,341.28,324.06,344.28,18.192999999999998,0.0,-9.2503,94.61,29,0.8959999999999999,5.3532,20_30,2020_04_29_20_30,0,0
2020_04_29_20_45,04,5.4262,545.73,534.87,355.4,11.425,0.6,0.0,55.08,5.4772,304.0,283.36,4.2934,21.105,0.0,-9.4629,104.22,29,0.898,5.3817,20_45,2020_04_29_20_45,0,0
2020_04_29_21_00,04,5.2632,512.48,499.18,348.53,13.049000000000001,0.4,0.0,37.27,5.304,347.52,320.13,347.54,22.743000000000002,0.0,-8.952,21.95,29,0.875,5.149,21_00,2020_04_29_21_00,0,0
2020_04_29_21_15,04,5.2259,566.72,558.33,332.22,9.8517,0.6,0.0,47.08,5.2686,359.74,346.53,327.79,15.522,0.0,-8.3854,43.69,29,0.878,5.636,21_15,2020_04_29_21_15,0,0
2020_04_29_21_30,04,5.2622,646.99,634.66,324.81,11.183,0.6,0.0,39.51,5.3057,472.76,452.6,323.2,16.725,0.0,-7.556,7.42,29,0.882,5.1321,21_30,2020_04_29_21_30,0,0
2020_04_29_21_45,04,5.085,812.15,795.95,335.43,11.437000000000001,0.4,0.0,58.64,5.1371,555.08,534.32,333.48,15.665999999999999,0.0,-8.4912,20.65,29,0.867,4.8836,21_45,2020_04_29_21_45,0,0
2020_04_29_22_00,04,4.761,820.8,806.77,339.62,10.589,0.4,0.0,70.46,4.7812,512.3,484.57,337.97,18.844,0.0,-8.7293,50.78,29,0.84,4.4367,22_00,2020_04_29_22_00,0,0
2020_04_29_22_15,04,4.6873,876.44,853.08,342.57,13.222999999999999,0.4,0.0,71.52,4.6732,563.34,531.6,340.7,19.226,0.0,-8.8806,39.6,29,0.8320000000000001,4.2943,22_15,2020_04_29_22_15,0,0
2020_04_29_22_30,04,4.5807,755.86,740.73,335.3,11.463,0.2,0.0,62.35,4.5819,482.62,462.36,332.7,16.596,0.0,-9.0942,41.9,29,0.8290000000000001,4.2384,22_30,2020_04_29_22_30,0,0
2020_04_29_22_45,04,4.4894,828.93,817.78,336.5,9.3955,0.0,0.0,68.08,4.5025,530.7,512.0,333.51,15.205,0.0,-9.9738,40.96,29,0.82,4.1021,22_45,2020_04_29_22_45,0,0
2020_04_29_23_00,04,4.571,534.23,523.71,329.51,11.365,0.2,0.0,38.14,4.5885,365.49,351.36,325.58,15.924000000000001,0.0,-9.2509,19.75,29,0.828,4.2393,23_00,2020_04_29_23_00,0,0
2020_04_29_23_15,04,4.7814,598.98,589.04,325.68,10.435,0.2,0.0,40.08,4.7964,422.18,407.51,323.68,15.104000000000001,0.0,-8.1397,13.36,29,0.847,4.5577,23_15,2020_04_29_23_15,0,0
2020_04_29_23_30,04,4.9298,755.01,741.07,331.93,11.003,0.0,0.0,55.73,4.9507,510.57,488.24,330.95,16.936,0.0,-8.4304,23.41,29,0.857,4.7131,23_30,2020_04_29_23_30,0,0
2020_04_29_23_45,04,4.8141,972.11,956.43,340.12,10.286,0.2,0.0,93.15,4.8226,564.73,540.48,338.98,16.785999999999998,0.0,-8.3456,83.29,29,0.84,4.4406,23_45,2020_04_29_23_45,0,0
2020_04_29_00_00,04,4.8195,715.43,702.89,341.2,10.724,0.2,0.0,66.61,4.8375,423.72,401.44,340.62,18.574,0.0,-8.4623,73.73,29,0.847,4.5536,00_00,2020_04_29_00_00,0,0
2020_04_30_00_15,04,4.8823,501.01,492.23,334.93,10.724,0.4,0.0,39.0,4.9018,328.89,317.06,332.07,15.363,0.0,-7.8319,31.62,30,0.86,4.7663,00_15,2020_04_30_00_15,0,0
2020_04_30_00_30,04,4.9324,608.53,594.4,334.78,12.342,0.0,0.0,48.26,4.9519,396.54,371.85,337.02,20.214000000000002,0.0,-7.7388,34.49,30,0.866,4.8646,00_30,2020_04_30_00_30,0,0
2020_04_30_00_45,04,4.9873,582.48,575.1,334.93,9.1222,0.0,0.0,43.67,5.0078,390.27,375.5,336.75,15.758,0.0,-8.0114,25.69,30,0.866,4.8711,00_45,2020_04_30_00_45,0,0
2020_04_30_01_00,04,5.0373,562.77,552.77,330.46,10.799000000000001,0.0,0.0,44.0,5.0716,369.24,357.13,328.46,14.67,0.0,-7.4522,32.11,30,0.868,4.8977,01_00,2020_04_30_01_00,0,0
2020_04_30_01_15,04,4.9641,833.45,817.91,333.81,11.062000000000001,0.0,0.0,66.44,4.9864,542.47,520.01,333.11,16.482,0.0,-8.229,35.2,30,0.856,4.7003,01_15,2020_04_30_01_15,0,0
2020_04_30_01_30,04,4.8544,810.02,791.99,338.86,12.085,0.2,0.0,70.32,4.8556,502.14,471.91,340.25,19.874000000000002,0.0,-8.6031,53.56,30,0.845,4.5154,01_30,2020_04_30_01_30,0,0
2020_04_30_01_45,04,4.8109,790.92,782.13,340.05,8.5398,0.0,0.0,67.42,4.8096,495.7,473.7,339.88,17.063,0.0,-8.3874,49.1,30,0.8420000000000001,4.4653,01_45,2020_04_30_01_45,0,0
2020_04_30_02_00,04,4.8346,629.25,614.26,339.75,12.501,0.0,0.0,57.02,4.8322,379.2,355.16,334.09,20.394000000000002,0.0,-8.5679,65.53,30,0.8490000000000001,4.5943,02_00,2020_04_30_02_00,0,0
2020_04_30_02_15,04,4.9249,644.81,634.29,335.72,10.347000000000001,0.0,0.0,49.21,4.9237,428.72,406.78,332.62,18.322,0.0,-7.765,28.15,30,0.8540000000000001,4.6702,02_15,2020_04_30_02_15,0,0
2020_04_30_02_30,04,4.7114,911.69,892.63,338.6,11.714,0.2,0.0,81.92,4.7287,553.23,522.7,338.64,19.029,0.0,-9.1687,62.77,30,0.8340000000000001,4.324,02_30,2020_04_30_02_30,0,0
2020_04_30_02_45,04,4.4042,1076.2,1059.6,343.69,10.07,0.0,0.0,114.84,4.3907,574.1,543.15,345.14,18.807000000000002,0.0,-9.9009,128.8,30,0.805,3.8313,02_45,2020_04_30_02_45,0,0
2020_04_30_03_00,04,4.5271,845.31,829.47,338.79,11.089,0.0,0.0,78.8,4.5102,500.48,470.52,337.05,19.817,0.0,-9.1404,74.0,30,0.816,4.225,03_00,2020_04_30_03_00,0,0
