Day of the month,Month,Year,Mid averaging-period time,"Pasquill stability class
",Average 60 m wind direction (scalar) (units: deg),"Average 60 m wind speed (scalar)
 (units: m/s)","Standard deviation of 60 m wind direction
(units: deg)","Average 60 m temperature 
(units:deg C)",Average 10 m wind direction (scalar) (units: deg),Average 10 m wind speed (scalar) (units: m/s),Standard deviation of 10 m wind direction (units: deg),Average 10 m temperature (units: deg C),"Average dew point temperature (units: deg C)
",Average relative humidity (units: %),Average temperature difference/100m (units: deg C/100m),Total precipitation (units: mm),Average solar radiation (units: Watts/m**2),Average net radiation (units: Watts/m**2),Average barometric pressure (units: kPa),Average water vapor pressure (units: kPa),Average 10 cm soil temperature (units: deg C),Average 100 cm soil temperature (units: deg C),Average 10 ft soil temperature (units: deg C)
6,3,20,1730,X   ,53.0,4.3,9.2,0.8,99999.0,99999.0,99999.0,1.1,-4.8,63.7,-0.6,0.0,46.50,-56.00   1,0.76,0.43,-0.1,3.3,7.0
6,3,20,1830,X   ,55.5,3.7,9.1,-0.7,99999.0,99999.0,99999.0,-0.6,-5.1,70.4,-0.2,0.0,0.00,-69.00   1,0.71,0.42,-0.1,3.2,6.9
6,3,20,1930,X   ,44.8,3.1,9.2,-1.5,99999.0,99999.0,99999.0,-1.8,-5.5,74.2,0.6,0.0,0.00,-66.00   1,0.70,0.41,-0.1,3.2,6.9
6,3,20,2030,X   ,44.9,3.0,7.3,-1.8,99999.0,99999.0,99999.0,-2.3,-5.6,76.4,0.8,0.0,0.00,-64.00   1,0.72,0.40,-0.1,3.2,6.9
6,3,20,2130,X   ,53.4,2.9,5.8,-1.9,99999.0,99999.0,99999.0,-2.4,-5.9,76.5,1.1,0.0,0.00,-56.50   1,0.73,0.39,-0.2,3.2,6.9
6,3,20,2230,X   ,75.9,2.3,12.6,-1.9,99999.0,99999.0,99999.0,-2.5,-6.1,76.5,1.2,0.0,0.00,-53.60   1,0.74,0.39,-0.2,3.2,6.9
6,3,20,2330,X   ,87.8,2.2,7.3,-2.0,99999.0,99999.0,99999.0,-2.8,-6.2,77.9,1.7,0.0,0.00,-51.80   1,0.71,0.39,-0.2,3.2,6.9
6,3,20,2400,X   ,349.4,6.6,11.3,0.1,99999.0,99999.0,99999.0,0.4,-5.2,66.1,-0.4,0.0,143.50,57.90   1,0.29,0.42,-0.1,3.3,6.9
7,3,20,30,X   ,103.3,2.8,3.0,-1.9,99999.0,99999.0,99999.0,-3.3,-6.2,81.2,2.8,0.0,0.00,-49.80   1,0.68,0.39,-0.2,3.2,6.9
7,3,20,130,X   ,123.1,2.4,11.8,-2.0,99999.0,99999.0,99999.0,-3.9,-6.1,85.8,3.8,0.0,0.00,-40.20   1,0.68,0.39,-0.2,3.2,6.9
7,3,20,230,X   ,191.1,2.4,19.2,-2.3,99999.0,99999.0,99999.0,-3.8,-6.0,86.3,2.9,0.0,0.00,-27.80   1,0.67,0.39,-0.2,3.2,6.9
7,3,20,330,X   ,211.3,2.7,11.3,-2.9,99999.0,99999.0,99999.0,-4.2,-6.3,86.9,2.6,0.0,0.00,-18.90   1,0.66,0.38,-0.2,3.2,6.9
7,3,20,430,X   ,207.2,3.8,4.7,-3.1,99999.0,99999.0,99999.0,-4.6,-6.1,91.3,3.2,0.0,0.00,-15.50   1,0.67,0.39,-0.2,3.2,6.9
7,3,20,530,X   ,211.0,5.1,3.0,-3.1,99999.0,99999.0,99999.0,-4.7,-6.1,92.2,3.1,0.0,0.00,-10.40   1,0.69,0.39,-0.2,3.2,6.9
7,3,20,630,X   ,210.5,5.1,4.2,-3.5,99999.0,99999.0,99999.0,-4.6,-6.1,91.9,2.3,0.0,49.30,27.20   1,0.75,0.39,-0.1,3.2,6.9
7,3,20,730,X   ,202.8,4.3,8.5,-3.3,99999.0,99999.0,99999.0,-3.3,-5.3,88.5,0.2,0.0,266.20,128.60   1,0.82,0.41,-0.1,3.2,6.9
7,3,20,830,X   ,183.7,5.7,10.4,-1.8,99999.0,99999.0,99999.0,-1.4,-4.7,78.9,-0.9,0.0,475.00,243.30   1,0.91,0.43,-0.1,3.2,6.9
7,3,20,930,X   ,183.4,5.3,12.5,-0.1,99999.0,99999.0,99999.0,0.4,-4.3,69.9,-1.0,0.0,589.10,318.50   1,0.93,0.45,-0.1,3.2,6.9
7,3,20,1030,X   ,184.8,6.0,11.7,1.8,99999.0,99999.0,99999.0,2.4,-4.4,59.7,-1.2,0.0,681.20,404.70   1,0.90,0.44,-0.1,3.3,7.0
7,3,20,1130,X   ,190.4,6.4,13.9,3.6,99999.0,99999.0,99999.0,4.5,-4.5,51.0,-1.8,0.0,739.00,443.80   1,0.83,0.44,-0.1,3.3,6.9
7,3,20,1230,X   ,184.0,6.8,12.9,5.4,99999.0,99999.0,99999.0,6.3,-4.9,44.1,-1.6,0.0,737.90,444.30   1,0.75,0.43,-0.1,3.3,6.9
7,3,20,1330,X   ,179.9,7.6,11.7,7.3,99999.0,99999.0,99999.0,8.2,-5.3,37.6,-1.8,0.0,677.70,398.50   1,0.67,0.41,-0.1,3.3,7.0
7,3,20,1430,X   ,187.7,8.6,11.3,8.5,99999.0,99999.0,99999.0,9.2,-5.9,33.2,-1.4,0.0,568.20,312.00   1,0.62,0.40,-0.1,3.3,7.0
7,3,20,1530,X   ,186.3,8.5,11.4,9.6,99999.0,99999.0,99999.0,10.0,-6.0,31.1,-0.8,0.0,409.70,192.60   1,0.60,0.39,0.0,3.3,7.0
7,3,20,1630,X   ,186.9,9.1,9.9,9.9,99999.0,99999.0,99999.0,10.1,-6.5,29.7,-0.5,0.0,216.70,56.60   1,0.55,0.38,0.0,3.3,7.0
7,3,20,1730,X   ,182.4,8.7,8.2,9.2,99999.0,99999.0,99999.0,9.1,-5.4,34.5,0.1,0.0,44.70,-51.10   1,0.49,0.41,-0.1,3.3,7.0
7,3,20,1830,X   ,180.7,7.6,7.9,7.9,99999.0,99999.0,99999.0,7.6,-4.6,40.0,0.6,0.0,0.00,-63.80   1,0.40,0.43,-0.1,3.3,6.9
7,3,20,1930,X   ,184.5,7.0,8.3,6.8,99999.0,99999.0,99999.0,6.5,-4.4,44.0,0.7,0.0,0.00,-62.60   1,0.35,0.44,-0.1,3.3,6.9
7,3,20,2030,X   ,192.8,7.5,9.0,5.8,99999.0,99999.0,99999.0,5.5,-3.9,49.0,0.6,0.0,0.00,-63.40   1,0.31,0.46,-0.1,3.3,6.9
7,3,20,2130,X   ,194.5,7.9,8.6,5.0,99999.0,99999.0,99999.0,4.8,-3.5,52.9,0.4,0.0,0.00,-63.00   1,0.29,0.47,-0.1,3.3,6.9
7,3,20,2230,X   ,194.8,7.4,8.2,4.4,99999.0,99999.0,99999.0,4.2,-3.4,55.8,0.4,0.0,0.00,-60.40   1,0.25,0.47,-0.1,3.3,6.9
7,3,20,2330,X   ,197.7,6.9,8.0,4.2,99999.0,99999.0,99999.0,4.0,-3.9,54.9,0.4,0.0,0.00,-55.30   1,0.19,0.46,-0.1,3.3,6.9
7,3,20,2400,X   ,188.3,6.1,8.9,2.7,99999.0,99999.0,99999.0,2.5,-5.1,61.3,0.5,0.0,227.30,99.50   1,0.61,0.42,-0.1,3.2,6.9
8,3,20,30,X   ,197.8,7.5,8.4,4.3,99999.0,99999.0,99999.0,4.2,-4.3,52.6,0.3,0.0,0.00,-54.70   1,0.16,0.45,-0.1,3.3,6.9
8,3,20,130,X   ,199.2,8.1,8.0,4.4,99999.0,99999.0,99999.0,4.2,-4.5,51.6,0.4,0.0,0.00,-56.60   1,0.15,0.44,-0.1,3.2,6.9
8,3,20,230,X   ,200.5,7.6,7.7,3.9,99999.0,99999.0,99999.0,3.7,-4.5,53.4,0.5,0.0,0.00,-57.70   1,0.12,0.44,-0.1,3.2,6.9
8,3,20,330,X   ,200.6,7.4,7.3,3.7,99999.0,99999.0,99999.0,3.4,-4.6,54.4,0.6,0.0,0.00,-54.60   1,0.10,0.44,-0.1,3.2,6.9
8,3,20,430,X   ,198.3,7.0,9.4,3.5,99999.0,99999.0,99999.0,3.2,-4.6,54.7,0.5,0.0,0.00,-50.70   1,0.11,0.43,-0.1,3.2,6.9
8,3,20,530,X   ,198.6,6.9,8.0,3.1,99999.0,99999.0,99999.0,2.8,-4.4,56.9,0.6,0.0,0.00,-48.30   1,0.12,0.44,-0.1,3.2,6.9
8,3,20,630,X   ,193.7,7.7,6.9,3.2,99999.0,99999.0,99999.0,2.9,-4.5,56.7,0.5,0.0,26.70,-34.90   1,0.12,0.44,-0.1,3.2,6.9
8,3,20,730,X   ,198.2,8.0,8.9,3.8,99999.0,99999.0,99999.0,3.9,-4.6,53.1,-0.2,0.0,167.10,60.10   1,0.15,0.44,-0.1,3.2,6.9
8,3,20,830,X   ,200.6,8.7,8.0,5.8,99999.0,99999.0,99999.0,6.1,-4.3,46.3,-0.6,0.0,314.60,161.40   1,0.16,0.45,-0.1,3.3,6.9
8,3,20,930,X   ,203.5,8.4,9.7,8.4,99999.0,99999.0,99999.0,8.8,-4.0,39.3,-0.8,0.0,463.30,257.20   1,0.17,0.45,0.0,3.3,6.9
8,3,20,1030,X   ,204.8,9.2,9.2,10.8,99999.0,99999.0,99999.0,11.4,-3.5,34.1,-1.2,0.0,651.10,387.80   1,0.17,0.47,0.0,3.3,6.9
8,3,20,1130,X   ,205.7,8.4,10.7,12.7,99999.0,99999.0,99999.0,13.6,-2.9,31.1,-1.8,0.0,729.70,439.30   1,0.14,0.50,0.0,3.3,7.0
8,3,20,1230,X   ,203.9,9.0,11.2,14.4,99999.0,99999.0,99999.0,15.2,-3.0,27.9,-1.5,0.0,680.80,412.40   1,0.07,0.49,0.0,3.3,7.0
8,3,20,1330,X   ,200.1,9.4,10.1,16.0,99999.0,99999.0,99999.0,16.7,-2.9,25.4,-1.5,0.0,620.70,362.60   1,0.01,0.50,0.0,3.3,7.0
8,3,20,1430,X   ,203.2,9.8,11.2,17.1,99999.0,99999.0,99999.0,17.9,-4.0,21.9,-1.5,0.0,558.30,304.30,99.95,0.46,0.0,3.3,7.0
8,3,20,1530,X   ,201.1,9.2,11.9,17.8,99999.0,99999.0,99999.0,18.4,-4.1,21.0,-1.3,0.0,391.90,181.70,99.91,0.45,0.0,3.3,7.0
8,3,20,1630,X   ,194.2    1,0.2,10.4,17.4,99999.0,99999.0,99999.0,17.8,-3.6,22.7,-0.8,0.0,199.30,51.60,99.84,0.47,0.0,3.3,7.0
8,3,20,1730,X   ,193.1,9.1,10.1,16.4,99999.0,99999.0,99999.0,16.5,-2.7,26.2,-0.2,0.0,47.90,-49.60,99.78,0.50,0.0,3.3,6.9
8,3,20,1830,X   ,195.3,9.8,9.1,15.1,99999.0,99999.0,99999.0,15.1,-1.9,30.5,0.0,0.0,0.00,-67.00,99.77,0.53,0.0,3.3,6.9
8,3,20,1930,X   ,194.4,8.8,8.8,13.8,99999.0,99999.0,99999.0,13.8,-1.6,34.0,0.1,0.0,0.00,-63.60,99.75,0.55,0.0,3.3,6.9
8,3,20,2030,X   ,195.6,9.2,9.2,13.0,99999.0,99999.0,99999.0,13.0,-0.7,38.0,0.0,0.0,0.00,-60.50,99.73,0.58,0.0,3.2,6.9
8,3,20,2130,X   ,200.0,8.8,8.5,12.5,99999.0,99999.0,99999.0,12.5,-0.6,39.5,0.0,0.0,0.00,-61.70,99.75,0.58,0.0,3.2,6.9
8,3,20,2230,X   ,205.1,9.2,9.5,12.2,99999.0,99999.0,99999.0,12.2,-0.2,41.6,0.0,0.0,0.00,-50.50,99.73,0.60,0.0,3.2,6.9
8,3,20,2330,X   ,210.6,9.6,9.2,12.4,99999.0,99999.0,99999.0,12.4,0.4,43.1,-0.1,0.0,0.00,-48.30,99.71,0.63,0.0,3.2,6.9
8,3,20,2400,X   ,200.0,8.6,9.0,10.2,99999.0,99999.0,99999.0,10.4,-3.2,39.8,-0.3,0.0,202.10,77.50,99.99,0.49,0.0,3.3,6.9
9,3,20,30,X   ,211.2,9.9,9.1,12.4,99999.0,99999.0,99999.0,12.5,0.6,43.5,-0.2,0.0,0.00,-32.00,99.71,0.64,0.0,3.2,6.9
9,3,20,130,X   ,211.8,9.8,7.9,11.8,99999.0,99999.0,99999.0,11.9,0.8,46.1,-0.2,0.0,0.00,-28.80,99.72,0.65,0.0,3.2,6.9
9,3,20,230,X   ,212.3,9.3,8.4,11.7,99999.0,99999.0,99999.0,11.8,0.8,46.4,-0.1,0.0,0.00,-38.10,99.69,0.65,0.0,3.2,6.9
9,3,20,330,X   ,212.6,9.2,8.6,11.6,99999.0,99999.0,99999.0,11.7,0.7,46.3,-0.2,0.0,0.00,-32.70,99.69,0.65,0.0,3.2,6.9
9,3,20,430,X   ,216.6,9.4,10.2,11.7,99999.0,99999.0,99999.0,11.8,1.0,47.0,-0.4,0.0,0.00,-3.50,99.75,0.66,0.1,3.2,6.9
9,3,20,530,X   ,234.2    1,0.0,11.5,9.2,99999.0,99999.0,99999.0,9.2,4.4,70.9,-0.1,2.4,0.00,-3.60,99.87,0.84,0.1,3.2,6.9
9,3,20,630,X   ,223.1,6.9,9.2,7.6,99999.0,99999.0,99999.0,7.1,6.7,91.9,1.0,0.2,5.40,3.90,99.83,0.98,0.1,3.2,6.9
9,3,20,730,X   ,196.8,6.0,10.9,8.3,99999.0,99999.0,99999.0,7.6,6.4,87.0,1.4,0.0,52.50,32.00,99.80,0.96,0.1,3.3,6.9
9,3,20,830,X   ,202.0,6.5,8.8,9.0,99999.0,99999.0,99999.0,8.4,4.8,73.1,1.1,0.0,98.50,63.40,99.84,0.86,0.1,3.3,6.9
9,3,20,930,X   ,197.2,6.3,10.2,8.7,99999.0,99999.0,99999.0,8.9,5.8,79.4,-0.4,0.2,120.50,78.20,99.82,0.93,0.2,3.3,6.9
9,3,20,1030,X   ,189.7,5.9,10.4,8.9,99999.0,99999.0,99999.0,9.2,6.6,82.6,-0.7,0.2,159.00,104.40,99.80,0.98,0.2,3.3,6.9
9,3,20,1130,X   ,184.0,6.9,10.7,9.7,99999.0,99999.0,99999.0,9.9,7.9,85.4,-0.4,0.4,106.30,68.70,99.71,1.07,0.2,3.3,6.9
9,3,20,1230,X   ,186.4,7.6,10.3,10.6,99999.0,99999.0,99999.0,10.4,8.6,84.5,0.5,0.4,148.00,99.40,99.61,1.12,0.3,3.3,6.9
9,3,20,1330,X   ,188.3,8.2,8.8,11.6,99999.0,99999.0,99999.0,10.7,9.7,85.3,1.7,0.4,120.40,80.90,99.51,1.20,0.3,3.3,6.9
9,3,20,1430,X   ,196.7,9.0,11.3,12.4,99999.0,99999.0,99999.0,11.5,10.3,83.8,1.7,1.0,89.00,59.60,99.43,1.26,0.4,3.3,6.9
9,3,20,1530,X   ,184.4,9.7,10.1,11.4,99999.0,99999.0,99999.0,11.2,10.8,92.2,0.5,2.0,39.40,28.00,99.34,1.30,0.4,3.3,6.9
9,3,20,1630,X   ,178.2    1,0.6,9.2,11.4,99999.0,99999.0,99999.0,11.2,11.1,94.6,0.4,2.0,11.30,7.80,99.21,1.33,0.5,3.3,6.9
9,3,20,1730,X   ,185.4    1,0.1,9.6,11.6,99999.0,99999.0,99999.0,11.4,11.3,94.8,0.3,3.4,2.60,1.20,99.14,1.35,0.7,3.4,6.9
9,3,20,1830,X   ,188.9    1,0.8,9.9,11.5,99999.0,99999.0,99999.0,11.5,11.4,95.3,0.1,2.0,0.00,-0.70,99.05,1.35,0.9,3.4,6.9
9,3,20,1930,X   ,195.8    1,0.0,10.0,11.5,99999.0,99999.0,99999.0,11.5,11.5,95.7,0.0,2.0,0.00,-0.40,98.99,1.36,1.1,3.3,6.9
9,3,20,2030,X   ,203.9,9.7,12.1,11.7,99999.0,99999.0,99999.0,11.8,11.7,96.2,0.0,2.4,0.00,-0.20,98.95,1.38,1.3,3.3,6.9
9,3,20,2130,X   ,231.1    1,0.4,14.5,12.1,99999.0,99999.0,99999.0,12.1,12.1,95.9,0.0,1.8,0.00,-0.80,98.97,1.41,1.5,3.3,6.9
9,3,20,2230,X   ,258.7,7.7,9.1,11.4,99999.0,99999.0,99999.0,11.4,11.4,95.2,-0.1,0.6,0.00,-3.60,99.04,1.35,1.7,3.2,6.9
9,3,20,2330,X   ,292.1,5.9,12.1,10.0,99999.0,99999.0,99999.0,10.1,10.0,94.5,-0.1,0.4,0.00,-3.10,99.09,1.23,1.8,3.2,6.9
9,3,20,2400,X   ,205.5,8.6,9.1,10.7,99999.0,99999.0,99999.0,10.6,7.4,79.5,0.2    2,9.2,39.70,20.00,99.48,1.06,0.5,3.3,6.9
10,3,20,30,X   ,305.0,6.0,11.2,8.8,99999.0,99999.0,99999.0,8.9,8.8,94.4,-0.2,0.0,0.00,-3.30,99.13,1.13,2.0,3.2,6.9
10,3,20,130,X   ,308.2,5.6,10.1,8.3,99999.0,99999.0,99999.0,8.8,8.1,93.6,-0.9,0.0,0.00,-3.30,99.20,1.08,2.0,3.2,6.9
10,3,20,230,X   ,309.4,6.0,9.1,7.2,99999.0,99999.0,99999.0,7.7,6.8,92.2,-1.1,0.0,0.00,-3.50,99.27,0.99,2.1,3.2,6.9
10,3,20,330,X   ,315.7,6.6,11.6,5.4,99999.0,99999.0,99999.0,5.9,5.1,92.5,-1.0,0.0,0.00,-4.20,99.38,0.88,2.1,3.1,6.9
10,3,20,430,X   ,326.0,5.6,9.6,4.2,99999.0,99999.0,99999.0,4.6,3.9,93.5,-0.9,0.0,0.00,-4.40,99.46,0.81,2.2,3.1,6.9
10,3,20,530,X   ,335.3,6.4,13.8,3.2,99999.0,99999.0,99999.0,3.6,2.9,93.4,-0.8,0.0,0.00,-5.30,99.60,0.76,2.2,3.1,6.8
10,3,20,630,X   ,347.2,6.9,11.3,2.2,99999.0,99999.0,99999.0,2.4,1.3,90.5,-0.5,0.0,5.20,-1.90,99.75,0.67,2.2,3.1,6.8
10,3,20,730,X   ,354.4,5.7,10.8,2.0,99999.0,99999.0,99999.0,2.3,1.1,90.2,-0.5,0.0,31.70,18.70,99.82,0.67,2.2,3.1,6.8
10,3,20,830,X   ,3.1,5.1,13.4,2.3,99999.0,99999.0,99999.0,2.6,1.1,88.5,-0.6,0.0,63.50,41.80,99.91,0.66,2.2,3.1,6.8
10,3,20,930,X   ,4.2,4.9,10.9,2.4,99999.0,99999.0,99999.0,2.7,1.0,86.7,-0.6,0.0,84.00,56.30,99.99,0.66,2.2,3.1,6.8
10,3,20,1030,X   ,359.1,3.5,14.8,2.6,99999.0,99999.0,99999.0,3.0,1.3,86.6,-0.7,0.0,105.50,71.30   1,0.07,0.67,2.2,3.1,6.8
10,3,20,1130,X   ,353.5,3.3,16.5,2.8,99999.0,99999.0,99999.0,3.3,1.4,86.4,-1.1,0.0,148.00,100.70   1,0.11,0.68,2.3,3.1,6.8
10,3,20,1230,X   ,39.7,2.2,28.9,3.8,99999.0,99999.0,99999.0,4.3,1.1,79.0,-1.1,0.0,484.30,330.30   1,0.12,0.67,2.3,3.1,6.9
10,3,20,1330,X   ,34.5,2.3,29.9,5.3,99999.0,99999.0,99999.0,5.8,0.0,65.1,-1.1,0.0,648.20,427.50   1,0.16,0.61,2.3,3.1,6.9
10,3,20,1430,X   ,86.2,2.0,28.6,6.3,99999.0,99999.0,99999.0,6.7,-1.1,56.1,-0.9,0.0,549.00,335.70   1,0.20,0.57,2.4,3.1,6.9
10,3,20,1530,X   ,93.4,2.1,30.0,6.9,99999.0,99999.0,99999.0,7.2,-1.5,52.5,-0.7,0.0,413.50,220.80   1,0.23,0.55,2.5,3.1,6.9
10,3,20,1630,X   ,92.5,2.0,24.5,6.8,99999.0,99999.0,99999.0,7.1,-2.1,51.0,-0.5,0.0,201.50,61.50   1,0.21,0.53,2.6,3.1,6.9
10,3,20,1730,X   ,101.2,4.5,5.7,4.8,99999.0,99999.0,99999.0,4.9,-0.8,65.3,-0.1,0.0,51.30,-46.70   1,0.13,0.58,2.6,3.1,6.9
10,3,20,1830,X   ,93.4,4.2,5.5,3.1,99999.0,99999.0,99999.0,3.0,-1.1,72.3,0.2,0.0,0.00,-65.10   1,0.03,0.56,2.6,3.0,6.8
10,3,20,1930,X   ,109.8,2.4,15.7,1.4,99999.0,99999.0,99999.0,1.4,-1.5,79.4,0.1,0.0,0.00,-62.00   1,0.00,0.55,2.7,3.0,6.8
10,3,20,2030,X   ,153.9,2.1,7.5,1.0,99999.0,99999.0,99999.0,0.8,-1.6,82.4,0.3,0.0,0.10,-32.40,99.97,0.55,2.6,3.0,6.8
10,3,20,2130,X   ,149.4,2.7,6.3,1.0,99999.0,99999.0,99999.0,0.6,-1.6,83.6,0.7,0.0,0.00,-15.60,99.93,0.54,2.6,3.0,6.8
10,3,20,2230,X   ,159.3,2.6,16.5,0.9,99999.0,99999.0,99999.0,0.7,-1.3,85.0,0.4,0.0,0.00,-10.90,99.88,0.56,2.5,3.0,6.8
10,3,20,2330,X   ,160.9,2.8,25.8,1.1,99999.0,99999.0,99999.0,1.1,-0.8,86.0,0.1,0.0,0.00,-6.40,99.82,0.58,2.5,3.0,6.8
10,3,20,2400,X   ,355.8,4.1,14.3,3.9,99999.0,99999.0,99999.0,4.1,1.3,81.1,-0.5,0.0,116.10,58.30,99.85,0.69,2.3,3.1,6.8
11,3,20,30,X   ,156.9,2.4,34.3,1.4,99999.0,99999.0,99999.0,1.5,-0.4,85.4,-0.2,0.0,0.00,-4.70,99.77,0.59,2.5,3.0,6.8
11,3,20,130,X   ,119.7,3.3,11.1,1.3,99999.0,99999.0,99999.0,1.3,-0.2,87.8,-0.1,0.0,0.00,-26.50,99.65,0.60,2.4,3.0,6.8
11,3,20,230,X   ,156.1,1.8,21.3,1.4,99999.0,99999.0,99999.0,1.5,-0.1,88.4,-0.1,0.0,0.00,-5.40,99.60,0.61,2.4,3.0,6.8
11,3,20,330,X   ,211.9,2.2,28.5,1.6,99999.0,99999.0,99999.0,1.7,0.6,90.9,-0.3,0.0,0.00,-3.70,99.62,0.64,2.4,3.0,6.8
11,3,20,430,X   ,142.3,1.9,36.4,1.5,99999.0,99999.0,99999.0,1.7,1.4,96.9,-0.3,0.0,0.00,-3.60,99.59,0.68,2.4,3.0,6.8
11,3,20,530,X   ,144.0,2.6,19.1,1.7,99999.0,99999.0,99999.0,1.8,1.9,98.6,-0.3,0.0,0.00,-2.40,99.48,0.70,2.3,3.0,6.8
11,3,20,630,X   ,172.5,1.9,29.7,2.1,99999.0,99999.0,99999.0,2.2,2.3,99.1,-0.1,0.0,4.00,0.80,99.48,0.72,2.3,3.0,6.8
11,3,20,730,X   ,219.3,2.5,17.2,2.7,99999.0,99999.0,99999.0,2.8,2.8,99.3,-0.4,0.0,23.20,15.30,99.48,0.75,2.3,3.1,6.8
11,3,20,830,X   ,242.8,3.3,13.3,3.2,99999.0,99999.0,99999.0,3.7,3.3,97.3,-1.0,0.0,45.30,30.50,99.46,0.78,2.3,3.1,6.8
11,3,20,930,X   ,247.5,3.8,13.5,3.6,99999.0,99999.0,99999.0,4.1,2.7,89.9,-0.9,0.0,80.20,55.10,99.47,0.75,2.3,3.1,6.8
11,3,20,1030,X   ,259.0,5.4,10.6,3.6,99999.0,99999.0,99999.0,4.1,2.5,88.5,-0.9,0.0,72.70,49.80,99.54,0.73,2.3,3.1,6.8
11,3,20,1130,X   ,230.1,3.6,16.6,3.8,99999.0,99999.0,99999.0,4.3,2.1,84.9,-1.0,0.0,133.50,91.80,99.50,0.71,2.3,3.1,6.8
11,3,20,1230,X   ,250.1,3.7,12.4,4.1,99999.0,99999.0,99999.0,4.6,2.0,82.8,-1.0,0.0,123.10,83.00,99.50,0.71,2.4,3.1,6.8
11,3,20,1330,X   ,256.6,3.7,12.8,4.3,99999.0,99999.0,99999.0,4.8,2.3,83.1,-0.9,0.0,94.00,63.10,99.45,0.72,2.4,3.1,6.8
11,3,20,1430,X   ,232.6,3.3,33.5,4.7,99999.0,99999.0,99999.0,5.2,2.4,81.6,-0.9,0.0,152.50,103.10,99.43,0.73,2.4,3.1,6.8
11,3,20,1530,X   ,194.7,3.0,14.7,5.1,99999.0,99999.0,99999.0,5.7,2.6,79.9,-1.1,0.0,136.60,90.10,99.40,0.74,2.5,3.1,6.8
11,3,20,1630,X   ,199.6,3.0,11.1,5.0,99999.0,99999.0,99999.0,5.5,2.7,81.3,-1.0,0.0,48.00,28.60,99.40,0.74,2.5,3.1,6.8
11,3,20,1730,X   ,192.7,3.1,14.8,4.9,99999.0,99999.0,99999.0,5.3,2.7,82.4,-0.7,0.0,4.90,-2.40,99.37,0.74,2.5,3.1,6.8
11,3,20,1830,X   ,172.7,3.1,15.5,4.6,99999.0,99999.0,99999.0,4.9,3.0,85.8,-0.6,0.0,0.20,-7.50,99.31,0.76,2.6,3.1,6.8
11,3,20,1930,X   ,175.6,3.3,8.1,4.5,99999.0,99999.0,99999.0,4.7,3.0,87.1,-0.5,0.0,0.00,-7.70,99.31,0.76,2.6,3.1,6.8
11,3,20,2030,X   ,182.0,3.1,7.9,4.4,99999.0,99999.0,99999.0,4.7,3.0,87.9,-0.5,0.0,0.00,-7.60,99.34,0.76,2.6,3.1,6.8
11,3,20,2130,X   ,178.1,3.9,9.0,4.4,99999.0,99999.0,99999.0,4.6,3.0,88.6,-0.4,0.0,0.00,-16.50,99.32,0.76,2.6,3.1,6.8
11,3,20,2230,X   ,174.1,4.7,6.9,4.0,99999.0,99999.0,99999.0,4.0,2.8,90.6,-0.1,0.0,0.00,-48.60,99.26,0.75,2.6,3.1,6.8
11,3,20,2330,X   ,186.4,4.2,7.9,3.9,99999.0,99999.0,99999.0,3.8,2.9,92.6,0.2,0.0,0.00,-38.20,99.21,0.75,2.6,3.1,6.8
11,3,20,2400,X   ,201.0,3.2,13.3,3.4,99999.0,99999.0,99999.0,3.7,2.1,88.8,-0.5,0.0,38.30,18.20,99.46,0.72,2.4,3.1,6.8
12,3,20,30,X   ,185.7,4.2,7.8,3.8,99999.0,99999.0,99999.0,3.7,3.0,93.9,0.1,0.0,0.00,-28.40,99.17,0.76,2.6,3.1,6.8
12,3,20,130,X   ,192.9,3.9,8.5,3.6,99999.0,99999.0,99999.0,3.4,3.0,95.3,0.3,0.0,0.00,-20.50,99.16,0.76,2.6,3.1,6.8
12,3,20,230,X   ,184.4,4.1,9.3,3.4,99999.0,99999.0,99999.0,3.1,2.7,95.6,0.6,0.0,0.20,-16.90,99.11,0.75,2.5,3.1,6.8
12,3,20,330,X   ,176.9,5.6,6.5,3.1,99999.0,99999.0,99999.0,2.5,2.4,97.2,1.2,0.0,0.30,-14.40,99.05,0.73,2.5,3.1,6.8
12,3,20,430,X   ,166.8,5.8,5.2,3.0,99999.0,99999.0,99999.0,2.1,1.8,95.9,1.6,0.0,0.30,-14.50,99.00,0.70,2.5,3.2,6.8
12,3,20,530,X   ,160.7,5.7,3.8,2.7,99999.0,99999.0,99999.0,2.0,1.5,95.1,1.4,0.0,0.50,-14.00,98.96,0.68,2.4,3.2,6.8
12,3,20,630,X   ,155.8,5.9,5.9,2.8,99999.0,99999.0,99999.0,2.3,1.6,93.7,1.1,0.0,47.50,21.00,98.93,0.69,2.4,3.2,6.8
12,3,20,730,X   ,154.1,4.4,8.8,3.4,99999.0,99999.0,99999.0,3.7,2.4,90.6,-0.5,0.0,163.30,109.70,98.92,0.73,2.4,3.2,6.8
12,3,20,830,X   ,158.9,6.9,10.3,4.7,99999.0,99999.0,99999.0,5.2,3.3,87.0,-0.9,0.0,184.40,125.30,98.92,0.78,2.4,3.2,6.8
12,3,20,930,X   ,166.5,7.9,11.6,6.1,99999.0,99999.0,99999.0,6.7,3.9,81.6,-1.2,0.0,389.90,246.20,98.96,0.81,2.4,3.2,6.8
