Day of the month,Month,Year,Mid averaging-period time,"Pasquill stability class
",Average 60 m wind direction (scalar) (units: deg),"Average 60 m wind speed (scalar)
 (units: m/s)","Standard deviation of 60 m wind direction
(units: deg)","Average 60 m temperature 
(units:deg C)",Average 10 m wind direction (scalar) (units: deg),Average 10 m wind speed (scalar) (units: m/s),Standard deviation of 10 m wind direction (units: deg),Average 10 m temperature (units: deg C),"Average dew point temperature (units: deg C)
",Average relative humidity (units: %),Average temperature difference/100m (units: deg C/100m),Total precipitation (units: mm),Average solar radiation (units: Watts/m**2),Average net radiation (units: Watts/m**2),Average barometric pressure (units: kPa),Average water vapor pressure (units: kPa),Average 10 cm soil temperature (units: deg C),Average 100 cm soil temperature (units: deg C),Average 10 ft soil temperature (units: deg C)
12,1,20,1430,C 99,999.0 9999,9.0 999,99.0,-2.0,123.5,2.6,14.8,-1.5,-2.8,90.1,-1.0,0.0,54.40,23.50   1,0.09,0.50,1.4,4.9,9.1
12,1,20,1530,D 99,999.0 9999,9.0 999,99.0,-1.9,147.9,3.0,12.9,-1.4,-2.7,90.5,-0.9,0.0,21.10,6.60   1,0.10,0.50,1.4,4.9,9.1
12,1,20,1630,D 99,999.0 9999,9.0,0.0,-1.8,131.8,3.0,12.5,-1.4,-2.6,90.6,-0.8,0.0,2.80,-3.60   1,0.07,0.50,1.3,4.9,9.1
12,1,20,1730,D 99,999.0 9999,9.0 999,99.0,-1.9,145.1,4.0,12.5,-1.5,-2.6,92.4,-0.8,0.0,0.00,-4.90   1,0.04,0.51,1.3,4.9,9.1
12,1,20,1830,D 99,999.0 9999,9.0 999,99.0,-2.2,144.9,4.3,14.0,-1.8,-2.7,94.2,-0.8,0.0,0.00,-4.50,99.99,0.50,1.3,4.9,9.1
12,1,20,1930,D 99,999.0 9999,9.0 999,99.0,-2.2,149.5,3.0,12.8,-1.9,-2.4,96.9,-0.7,0.0,0.00,-3.70,99.98,0.51,1.3,4.9,9.1
12,1,20,2030,D 99,999.0 9999,9.0,0.0,-2.0,148.6,3.6,13.2,-1.7,-1.8,99.6,-0.6,0.0,0.00,-2.00,99.87,0.54,1.3,4.9,9.1
12,1,20,2130,D 99,999.0 9999,9.0,0.0,-1.6,159.5,3.7,12.7,-1.3,-1.3,99.8,-0.6,0.0,0.00,-1.70,99.83,0.56,1.3,4.9,9.1
12,1,20,2230,D 99,999.0 9999,9.0,0.0,-1.2,161.0,2.9,13.5,-0.9,-1.1,98.5,-0.6,0.0,0.00,-2.50,99.81,0.57,1.3,4.9,9.1
12,1,20,2330,D 99,999.0 9999,9.0,0.0,-0.9,184.6,3.4,13.9,-0.6,-0.8,97.1,-0.6,0.0,0.00,-2.70,99.80,0.58,1.3,4.9,9.1
12,1,20,2400,X 99,999.0 9999,9.0 999,99.0,-3.3,140.1,2.7,18.7,-2.9,-4.2,91.5,-0.8,0.0,30.20,10.60,99.94,0.45,1.5,4.9,9.1
13,1,20,30,D 99,999.0 9999,9.0 999,99.0,-0.9,198.6,3.2,11.4,-0.6,-0.6,98.4,-0.6,0.0,0.00,-2.30,99.79,0.58,1.3,4.9,9.0
13,1,20,130,D 99,999.0 9999,9.0 999,99.0,-0.8,216.8,3.4,13.9,-0.5,-0.4,99.6,-0.6,0.0,0.00,-1.40,99.79,0.59,1.3,4.9,9.0
13,1,20,230,D 99,999.0 9999,9.0,0.0,-0.6,238.8,4.6,11.6,-0.3,-0.7,96.2,-0.6,0.0,0.00,-2.60,99.81,0.58,1.3,4.9,9.0
13,1,20,330,D 99,999.0 9999,9.0,0.0,-0.8,241.3,4.7,11.2,-0.5,-0.7,96.5,-0.6,0.0,0.00,-1.90,99.81,0.58,1.3,4.9,9.0
13,1,20,430,D 99,999.0 9999,9.0,0.0,-0.8,246.1,4.9,11.3,-0.4,-1.1,94.4,-0.7,0.0,0.00,-3.30,99.87,0.57,1.2,4.9,9.0
13,1,20,530,D 99,999.0 9999,9.0,0.0,-0.9,267.7,5.4,12.4,-0.5,-1.8,90.1,-0.8,0.0,0.00,-4.80,99.97,0.54,1.2,4.9,9.0
13,1,20,630,D 99,999.0 9999,9.0,0.0,-1.3,268.1,4.8,11.9,-0.9,-2.7,86.5,-0.9,0.0,0.00,-6.20   1,0.04,0.50,1.2,4.9,9.0
13,1,20,730,D 99,999.0 9999,9.0,0.0,-1.4,264.3,5.0,13.9,-0.9,-3.2,84.3,-0.9,0.0,3.40,-5.00   1,0.11,0.49,1.2,4.9,9.0
13,1,20,830,D 99,999.0 9999,9.0 999,99.0,-1.5,270.4,4.7,13.9,-1.0,-3.6,82.2,-1.0,0.0,26.90,5.00   1,0.18,0.47,1.2,4.9,9.0
13,1,20,930,C 99,999.0 9999,9.0 999,99.0,-1.5,268.6,4.1,13.1,-1.0,-3.6,81.4,-1.1,0.0,55.70,17.00   1,0.25,0.47,1.2,4.9,9.0
13,1,20,1030,C 99,999.0 9999,9.0 999,99.0,-1.4,276.3,2.8,16.7,-0.9,-3.5,81.2,-1.1,0.0,86.70,29.60   1,0.29,0.47,1.2,4.9,9.0
13,1,20,1130,C 99,999.0 9999,9.0 999,99.0,-1.4,269.6,2.5,13.6,-0.8,-3.5,81.1,-1.1,0.0,89.60,31.60   1,0.29,0.47,1.2,4.9,9.0
13,1,20,1230,C 99,999.0 9999,9.0 999,99.0,-1.2,241.2,2.4,18.2,-0.6,-3.4,80.1,-1.1,0.0,108.80,40.60   1,0.27,0.48,1.2,4.9,9.0
13,1,20,1330,C   ,8.8    4,3.9,3.5,-1.0,217.6,2.5,19.9,-0.4,-3.2,80.8,-1.1,0.0,100.80,38.30   1,0.24,0.49,1.2,4.9,9.0
13,1,20,1430,C   ,2.9,3.3,19.2,-0.8,181.9,3.0,16.3,-0.3,-3.0,81.1,-1.1,0.0,75.30,28.20   1,0.24,0.49,1.2,4.9,9.0
13,1,20,1530,D   ,159.7,3.9,46.2,-0.8,165.3,3.0,14.7,-0.3,-3.0,81.1,-1.1,0.0,42.90,14.00   1,0.24,0.49,1.2,4.9,9.0
13,1,20,1630,D   ,172.3,5.1,9.5,-0.8,174.5,2.8,14.3,-0.3,-2.7,82.9,-0.9,0.0,7.40,-2.60   1,0.23,0.50,1.2,4.9,9.0
13,1,20,1730,D   ,160.8,3.8,10.7,-0.6,157.8,2.5,13.2,-0.2,-2.2,85.2,-0.8,0.0,0.00,-5.60   1,0.18,0.52,1.2,4.9,9.0
13,1,20,1830,D   ,159.5,4.3,12.1,-0.4,164.0,2.9,14.6,0.0,-1.8,86.7,-0.8,0.0,0.00,-5.10   1,0.17,0.54,1.2,4.9,9.0
13,1,20,1930,D   ,156.8,5.0,10.1,-0.3,159.3,3.2,15.2,0.1,-1.6,87.1,-0.8,0.0,0.00,-4.90   1,0.14,0.55,1.2,4.9,9.0
13,1,20,2030,D   ,150.6,5.3,10.7,-0.1,153.4,3.5,14.1,0.3,-1.2,88.2,-0.8,0.0,0.00,-4.40   1,0.05,0.56,1.2,4.9,9.0
13,1,20,2130,D   ,138.6,5.1,9.7,0.1,140.7,3.5,12.7,0.5,-1.0,88.2,-0.7,0.0,0.00,-4.40,99.96,0.57,1.2,4.9,9.0
13,1,20,2230,D   ,127.5,5.7,8.4,0.1,128.8,3.9,11.5,0.5,-1.0,88.4,-0.7,0.0,0.00,-4.40,99.84,0.57,1.2,4.8,9.0
13,1,20,2330,D   ,116.9,3.9,7.5,0.1,113.8,2.4,12.0,0.4,-0.8,90.0,-0.6,0.0,0.00,-7.30,99.74,0.58,1.2,4.8,9.0
13,1,20,2400,X 99,999.0 9999,9.0 999,99.0,-0.8,220.2,3.6,14.0,-0.4,-2.1,87.1,-0.9,0.0,24.90,5.70   1,0.06,0.53,1.2,4.9,9.0
14,1,20,30,D   ,120.5,4.4,7.4,0.1,116.0,2.3,11.3,0.2,-0.7,92.1,-0.2,0.0,0.00,-27.80,99.68,0.58,1.2,4.8,9.0
14,1,20,130,D   ,124.3,4.7,12.2,0.2,122.1,2.5,13.8,0.3,-0.4,93.6,-0.3,0.0,0.00,-6.10,99.59,0.59,1.2,4.8,9.0
14,1,20,230,D   ,148.6,4.6,13.7,0.7,150.9,2.8,15.4,1.0,0.1,92.1,-0.6,0.0,0.00,0.10,99.54,0.62,1.2,4.8,9.0
14,1,20,330,E   ,153.9,3.8,15.0,0.9,155.9,2.5,19.4,1.1,0.3,92.6,-0.5,0.0,0.00,0.50,99.48,0.62,1.2,4.8,9.0
14,1,20,430,D   ,191.1,4.4,9.8,0.9,195.1,2.5,11.6,1.1,0.5,93.9,-0.5,0.0,0.00,0.10,99.45,0.63,1.2,4.8,9.0
14,1,20,530,D   ,206.7,4.1,8.8,0.5,210.6,2.1,12.3,0.8,0.7,97.0,-0.6,0.0,0.00,0.00,99.43,0.64,1.2,4.8,9.0
14,1,20,630,D   ,226.8,4.7,10.6,0.5,231.8,2.4,11.7,0.8,0.9,98.9,-0.5,0.0,0.00,0.50,99.45,0.65,1.2,4.8,9.0
14,1,20,730,D   ,232.2,4.4,7.7,0.8,233.7,2.3,11.5,1.0,1.2   1,0.2,-0.4,0.0,5.80,4.70,99.45,0.67,1.2,4.8,9.0
14,1,20,830,D   ,227.8,5.4,8.4,1.2,232.1,2.6,11.9,1.5,1.7   1,0.3,-0.6,0.0,36.40,25.20,99.48,0.69,1.2,4.8,9.0
14,1,20,930,C   ,236.7,5.8,7.9,1.9,240.8,3.9,11.2,2.3,2.1,98.4,-0.7,0.0,55.20,39.10,99.61,0.71,1.2,4.8,9.0
14,1,20,1030,D   ,238.0,6.5,11.3,2.5,241.6,5.0,11.8,2.8,2.1,94.2,-0.8,0.0,73.10,52.50,99.66,0.71,1.2,4.8,9.0
14,1,20,1130,D   ,246.4,7.2,8.9,2.9,250.4,5.5,11.6,3.3,2.1,90.5,-0.8,0.0,107.50,77.70,99.67,0.71,1.2,4.8,9.0
14,1,20,1230,D   ,249.8,8.1,8.9,3.4,252.6,6.2,11.9,3.9,2.2,87.2,-1.0,0.0,196.00,136.60,99.65,0.72,1.2,4.8,9.0
14,1,20,1330,D   ,244.1,8.7,8.1,3.6,246.4,6.8,12.6,4.2,1.5,81.6,-1.3,0.0,321.00,192.70,99.65,0.68,1.2,4.8,9.0
14,1,20,1430,D   ,257.5,7.6,10.5,4.0,259.9,5.9,12.9,4.7,1.5,79.1,-1.3,0.0,287.80,137.00,99.67,0.68,1.3,4.8,9.0
14,1,20,1530,D   ,259.9,7.2,8.2,3.8,262.5,5.5,11.4,4.3,1.1,79.0,-1.0,0.0,152.60,35.90,99.73,0.66,1.3,4.8,9.0
14,1,20,1630,D   ,261.8,6.1,7.9,3.1,263.3,4.5,11.7,3.3,0.9,82.8,-0.4,0.0,27.30,-49.50,99.78,0.65,1.4,4.8,9.0
14,1,20,1730,D   ,274.7,4.3,8.1,2.0,274.8,3.0,10.5,2.1,0.7,88.5,-0.2,0.0,0.00,-63.50,99.79,0.64,1.4,4.8,9.0
14,1,20,1830,D   ,274.9,4.3,7.7,0.9,274.9,3.0,9.4,1.0,0.0,90.7,-0.1,0.0,0.00,-57.70,99.78,0.61,1.5,4.8,9.0
14,1,20,1930,D   ,296.9,4.7,8.4,0.2,298.7,2.8,10.9,0.1,-0.6,92.7,0.2,0.0,0.00,-47.80,99.78,0.58,1.5,4.8,9.0
14,1,20,2030,E   ,313.0,4.1,9.7,-0.6,312.0,2.1,14.3,-0.7,-1.3,94.7,0.3,0.0,0.00,-38.90,99.79,0.56,1.5,4.8,9.0
14,1,20,2130,F   ,326.4,3.1,9.1,-1.3,310.3,1.5,28.6,-1.4,-1.9,96.5,0.3,0.0,0.00,-27.50,99.79,0.53,1.4,4.8,8.9
14,1,20,2230,F   ,348.6,4.1,9.4,-1.6,15.5,1.4,29.3,-2.0,-2.3,97.2,0.8,0.0,0.00,-19.80,99.78,0.52,1.4,4.8,8.9
14,1,20,2330,D   ,13.7,6.2,11.1,-1.8,33.3,2.6,13.8,-2.2,-2.7,96.7,0.9,0.0,0.00,-23.60,99.71,0.50,1.4,4.8,8.9
14,1,20,2400,X   ,246.4,5.3,7.8,1.2,247.6,3.4,14.6,1.4,0.4,92.1,-0.4,0.0,52.60,14.20,99.64,0.63,1.3,4.8,9.0
15,1,20,30,D   ,37.9,4.6,13.2,-2.1,54.7,2.4,12.9,-2.4,-3.1,95.2,0.6,0.0,0.00,-23.90,99.67,0.49,1.3,4.7,8.9
15,1,20,130,D   ,84.1,4.5,13.4,-2.1,96.0,2.5,8.1,-2.7,-3.3,96.2,1.2,0.0,0.00,-18.30,99.68,0.48,1.3,4.7,8.9
15,1,20,230,E   ,104.6,5.3,10.8,-1.8,100.0,2.5,7.3,-2.8,-3.1,98.4,1.9,0.0,0.00,-13.50,99.64,0.49,1.2,4.7,8.9
15,1,20,330,D   ,111.5,5.6,6.2,-1.7,106.3,2.9,11.4,-2.1,-2.2,99.3,0.8,0.0,0.00,-2.00,99.60,0.52,1.2,4.7,8.9
15,1,20,430,D   ,81.8,4.5,16.6,-1.1,75.0,2.8,13.7,-1.0,-0.9   1,0.1,-0.3,0.0,0.00,-1.10,99.59,0.57,1.2,4.7,8.9
15,1,20,530,D   ,83.1,4.8,9.3,-0.7,84.6,3.7,10.2,-0.5,-0.3   1,0.4,-0.5,0.0,0.00,-0.90,99.57,0.60,1.1,4.7,8.9
15,1,20,630,D   ,76.5,5.3,11.7,-0.6,84.0,3.8,11.4,-0.4,-0.2   1,0.7,-0.4,0.0,0.00,-0.70,99.52,0.61,1.1,4.7,8.9
15,1,20,730,D   ,89.0,5.7,7.8,-0.6,92.7,4.1,11.1,-0.5,-0.1   1,1.1,-0.4,0.0,1.70,1.00,99.46,0.61,1.1,4.7,8.9
15,1,20,830,D   ,77.8,5.6,7.5,-0.5,81.3,4.3,8.7,-0.3,0.1   1,1.4,-0.4,0.0,12.00,9.40,99.42,0.62,1.0,4.7,8.9
15,1,20,930,D   ,70.8,4.9,11.3,-0.2,73.6,3.3,11.9,0.0,0.4   1,1.5,-0.4,0.0,36.70,29.00,99.40,0.63,1.0,4.7,8.9
15,1,20,1030,D   ,201.6,7.0,54.6,0.3,75.0,2.9,16.8,0.6,1.0   1,1.5,-0.6,0.0,38.30,28.80,99.39,0.66,1.0,4.7,8.9
15,1,20,1130,D   ,85.7,1.8,30.1,0.5,86.1,1.8,32.0,0.8,1.2   1,1.5,-0.6,0.0,36.70,27.90,99.38,0.67,1.0,4.7,8.9
15,1,20,1230,B   ,147.4,2.5,63.5,0.8,348.5,1.7,21.7,1.1,1.5   1,1.5,-0.7,0.0,59.60,44.60,99.31,0.68,1.0,4.7,8.9
15,1,20,1330,C   ,299.7,2.0,36.7,1.2,309.2,2.3,16.2,1.6,2.0   1,1.5,-0.8,0.0,71.40,53.30,99.29,0.71,1.0,4.7,8.9
15,1,20,1430,C   ,303.1,5.8,64.3,1.4,294.7,3.5,13.4,1.7,2.2   1,1.5,-0.7,0.0,50.70,38.60,99.36,0.72,1.0,4.7,8.9
15,1,20,1530,D   ,288.8,4.1,10.9,1.5,293.5,3.5,15.9,1.9,2.3   1,1.5,-0.8,0.0,28.40,21.40,99.43,0.72,1.0,4.7,8.9
15,1,20,1630,D   ,301.2,5.8,9.2,1.4,302.0,4.8,13.5,1.9,1.9,99.8,-1.0,0.0,6.10,2.60,99.52,0.70,1.0,4.7,8.9
15,1,20,1730,D   ,303.0,5.6,9.9,1.3,305.4,4.2,13.5,1.6,1.4,96.6,-0.7,0.0,0.00,-3.10,99.64,0.68,1.0,4.7,8.9
15,1,20,1830,D   ,295.6,5.6,11.0,1.1,296.4,4.5,13.4,1.4,1.2,97.1,-0.7,0.0,0.00,-2.90,99.73,0.67,1.0,4.7,8.9
15,1,20,1930,D   ,298.3,6.9,9.9,0.7,301.0,5.3,13.8,1.1,0.7,95.7,-0.8,0.0,0.00,-3.40,99.81,0.65,1.1,4.7,8.9
15,1,20,2030,D   ,299.0,7.5,8.6,0.3,301.6,5.8,13.7,0.7,0.1,94.2,-0.7,0.0,0.00,-4.20,99.91,0.62,1.1,4.7,8.9
15,1,20,2130,D   ,302.7,8.0,9.5,-0.2,305.5,6.1,13.2,0.2,-0.8,91.4,-0.7,0.0,0.00,-5.40   1,0.00,0.58,1.1,4.7,8.9
15,1,20,2230,D   ,300.4,7.0,13.3,-0.9,301.8,5.4,15.4,-0.6,-2.1,87.8,-0.7,0.0,0.00,-7.70   1,0.12,0.52,1.1,4.7,8.9
15,1,20,2330,D   ,302.6,7.1,14.0,-2.3,302.2,5.7,13.9,-1.9,-3.6,87.6,-0.8,0.0,0.00,-8.80   1,0.21,0.47,1.1,4.7,8.9
15,1,20,2400,X   ,351.4,5.3,20.2,-0.2,346.1,3.7,14.7,0.0,-0.2,98.1,-0.3,0.0,14.20,6.70,99.61,0.61,1.1,4.7,8.9
16,1,20,30,D   ,306.1,6.7,13.0,-2.8,309.5,5.3,16.1,-2.4,-4.9,83.4,-0.8,0.0,0.00,-9.90   1,0.25,0.42,1.1,4.7,8.9
16,1,20,130,D   ,299.0,6.8,10.9,-3.1,300.8,5.5,14.6,-2.7,-5.8,80.5,-0.7,0.0,0.00,-10.50   1,0.33,0.40,1.1,4.7,8.9
16,1,20,230,D   ,298.8,7.3,10.1,-3.8,298.4,5.7,14.1,-3.4,-6.7,79.2,-0.7,0.0,0.00,-11.70   1,0.43,0.37,1.1,4.7,8.9
16,1,20,330,D   ,293.3,8.1,12.2,-4.8,296.4,6.2,15.2,-4.4,-7.6,80.1,-0.8,0.0,0.00,-11.80   1,0.50,0.35,1.1,4.7,8.9
16,1,20,430,D   ,293.6,7.8,10.0,-6.2,294.5,6.0,14.0,-5.8,-8.9,81.4,-0.8,0.0,0.00,-19.70   1,0.60,0.31,1.0,4.6,8.9
16,1,20,530,D   ,288.9,7.4,9.2,-7.5,289.4,6.0,12.4,-7.1   -,10.0,83.4,-0.8,0.0,0.00,-20.30   1,0.68,0.29,1.0,4.6,8.9
16,1,20,630,D   ,286.6,7.2,9.4,-9.3,286.3,6.0,12.8,-9.0   -,11.8,84.5,-0.6,0.0,0.00,-48.10   1,0.77,0.25,1.0,4.6,8.9
16,1,20,730,D   ,292.9,6.4,-11.4,10.9,292.9,5.1,-15.1,-10.7,13.6,84.2,-0.5,0.0,19.60,-48.30   1,0.89,0.21,0.9,4.6,8.9
16,1,20,830,D   ,290.5,6.4,-9.9,11.4,291.1,5.3,-13.9,-11.1,14.6,80.5,-0.5,0.0,158.30,30.50   1,0.93,0.20,0.9,4.6,8.9
16,1,20,930,D   ,305.8,6.1,-12.0,10.4,304.3,5.2,-15.1,-10.1,14.9,72.1,-0.6,0.0,313.50,143.20   1,1.03,0.19,0.9,4.6,8.9
16,1,20,1030,B   ,313.7,5.8,11.9,-9.2,316.3,4.9,17.0,-8.7   -,15.0,63.6,-1.0,0.0,429.30,228.50   1,1.14,0.19,0.9,4.6,8.9
16,1,20,1130,B   ,316.2,5.3,12.5,-8.0,319.2,4.5,18.2,-7.5   -,14.8,58.0,-1.2,0.0,486.40,273.00   1,1.13,0.19,0.8,4.6,8.9
16,1,20,1230,B   ,313.1,5.1,17.0,-6.9,310.4,4.5,19.6,-6.4   -,14.7,53.4,-1.0,0.0,487.00,275.50   1,1.12,0.20,0.8,4.6,8.9
16,1,20,1330,B   ,327.5,4.8,19.3,-6.3,326.8,4.1,21.1,-5.8   -,14.4,51.8,-1.1,0.0,428.30,231.00   1,1.11,0.20,0.8,4.6,8.9
16,1,20,1430,C   ,322.9,4.2,18.0,-5.8,323.3,3.8,22.8,-5.3   -,14.5,49.5,-0.9,0.0,324.70,144.30   1,1.19,0.20,0.8,4.6,8.9
16,1,20,1530,C   ,318.6,4.3,15.4,-5.7,317.9,3.7,16.9,-5.3   -,14.7,48.7,-0.8,0.0,177.90,29.90   1,1.27,0.20,0.8,4.6,8.9
16,1,20,1630,D   ,309.6,5.2,12.4,-6.5,310.2,4.0,14.1,-6.3   -,14.7,52.8,-0.4,0.0,23.20,-56.80   1,1.36,0.20,0.7,4.6,8.9
16,1,20,1730,D   ,325.7,5.1,9.5,-7.6,326.0,3.6,13.8,-7.5   -,14.8,57.9,-0.2,0.0,0.00,-68.70   1,1.37,0.19,0.7,4.6,8.9
16,1,20,1830,D   ,333.0,4.3,10.8,-8.4,331.0,2.9,15.6,-8.3   -,15.1,60.4,-0.2,0.0,0.00,-60.10   1,1.39,0.19,0.7,4.5,8.8
16,1,20,1930,F   ,349.2,4.0,11.5,-9.0,347.3,2.4,18.4,-8.9   -,15.7,60.7,-0.2,0.0,0.00,-60.50   1,1.42,0.18,0.6,4.5,8.8
16,1,20,2030,F   ,356.0,3.7,8.6,-9.4,351.1,1.9,20.8,-9.4   -,15.9,62.1,-0.1,0.0,0.00,-62.10   1,1.45,0.18,0.6,4.5,8.8
16,1,20,2130,E   ,353.3,4.0,7.2,-9.7,343.5,1.9,16.7,-9.8   -,15.7,65.5,0.2,0.0,0.00,-66.80   1,1.46,0.18,0.6,4.5,8.8
16,1,20,2230,E   ,9.8,4.0,-5.6,10.1,11.4,2.1,-16.9,-10.2,15.8,67.3,0.2,0.0,0.00,-70.70   1,1.47,0.18,0.6,4.5,8.8
16,1,20,2330,E   ,14.5,3.8,-6.3,10.3,10.4,2.0,-16.5,-10.5,15.6,69.7,0.4,0.0,0.00,-68.10   1,1.51,0.18,0.6,4.5,8.8
16,1,20,2400,X   ,312.0,5.6,10.5,-7.6,309.6,4.3,16.5,-7.4   -,12.9,67.9,-0.5,0.0,118.70,27.60   1,1.03,0.24,0.8,4.6,8.9
17,1,20,30,F   ,13.8,3.6,-6.0,10.6,3.3,1.6,-27.4,-10.8,15.6,71.7,0.3,0.0,0.00,-61.90   1,1.50,0.18,0.6,4.5,8.8
17,1,20,130,F   ,11.4,4.4,-6.3,10.7,10.4,2.0,-18.7,-10.8,15.6,72.6,0.4,0.0,0.00,-58.00   1,1.49,0.18,0.5,4.5,8.8
17,1,20,230,E   ,23.5,4.3,-4.9,10.4,23.4,2.3,-17.4,-10.6,15.1,73.9,0.4,0.0,0.00,-57.80   1,1.46,0.19,0.5,4.5,8.8
17,1,20,330,D   ,33.1,4.2,8.0,-9.8,29.2,2.5,-15.7,-10.2,14.3,76.2,0.9,0.0,0.00,-56.10   1,1.39,0.20,0.5,4.5,8.8
17,1,20,430,F   ,44.7,2.6,9.3,-9.6,38.9,1.6,20.2,-9.9   -,13.6,78.6,0.6,0.0,0.00,-51.40   1,1.39,0.21,0.5,4.5,8.8
17,1,20,530,F   ,50.8,2.5,8.5,-9.2,42.8,1.6,20.9,-9.5   -,13.1,79.1,0.6,0.0,0.00,-43.50   1,1.40,0.22,0.5,4.5,8.8
17,1,20,630,F   ,84.3,3.0,13.1,-8.5,97.2,1.9,18.2,-9.1   -,12.6,80.4,1.2,0.0,0.00,-26.30   1,1.39,0.23,0.5,4.5,8.8
17,1,20,730,D   ,116.1,5.0,5.4,-7.5,97.3,2.5,11.0,-8.1   -,11.2,82.1,1.2,0.0,9.50,-19.90   1,1.35,0.26,0.5,4.5,8.8
17,1,20,830,C   ,111.2,5.3,8.8,-6.5,111.2,3.7,11.9,-6.4,-9.3,82.9,-0.1,0.0,54.10,13.30   1,1.34,0.30,0.5,4.5,8.8
17,1,20,930,C   ,114.6,6.3,8.4,-5.9,118.4,5.0,12.0,-5.5,-9.6,75.2,-0.8,0.0,173.60,86.60   1,1.29,0.30,0.5,4.6,8.8
17,1,20,1030,C   ,112.5,6.0,10.3,-5.3,116.6,5.0,14.0,-4.8   -,10.2,66.8,-1.1,0.0,259.40,145.00   1,1.28,0.28,0.5,4.6,8.8
17,1,20,1130,C   ,120.6,5.2,9.5,-4.8,126.3,4.4,13.1,-4.3   -,10.7,61.8,-1.1,0.0,200.10,121.40   1,1.18,0.27,0.5,4.6,8.9
17,1,20,1230,C   ,118.4,5.5,9.8,-4.4,120.6,4.5,13.4,-4.0   -,10.5,61.1,-0.9,0.0,118.40,71.90   1,1.03,0.27,0.5,4.6,8.8
17,1,20,1330,C   ,126.0,5.1,10.5,-4.1,128.2,4.0,13.9,-3.7   -,10.0,62.4,-0.8,0.0,68.80,40.10   1,0.90,0.29,0.5,4.6,8.8
17,1,20,1430,D   ,123.9,5.2,9.7,-3.8,127.8,4.2,13.3,-3.5,-9.7,62.8,-0.6,0.0,24.10,13.00   1,0.78,0.29,0.4,4.6,8.8
17,1,20,1530,D   ,106.9,4.4,16.2,-3.8,108.2,3.7,15.7,-3.5,-9.2,65.0,-0.5,0.0,9.90,0.60   1,0.74,0.30,0.4,4.6,8.8
17,1,20,1630,D   ,92.7,5.4,9.7,-4.5,94.2,4.1,12.6,-4.3,-7.2,81.6,-0.5,0.6,1.90,-4.30   1,0.62,0.36,0.4,4.6,8.8
17,1,20,1730,D   ,93.9,5.1,9.1,-4.9,95.4,3.9,11.9,-4.7,-5.7,94.9,-0.4,1.0,0.00,-3.70   1,0.52,0.40,0.4,4.6,8.8
17,1,20,1830,D   ,106.2,6.1,8.8,-4.7,107.9,4.4,12.4,-4.5,-5.3,96.3,-0.3,1.0,0.00,-2.70   1,0.45,0.41,0.4,4.7,8.8
17,1,20,1930,D   ,104.5,8.6,9.7,-4.1,105.5,6.2,13.0,-4.0,-5.1,93.7,-0.2,0.2,0.00,-2.60   1,0.25,0.42,0.4,4.7,8.8
17,1,20,2030,D   ,111.0,9.5,9.0,-3.8,112.7,6.8,12.3,-3.7,-4.9,92.5,-0.3,0.4,0.00,-2.00   1,0.03,0.43,0.4,4.7,8.8
17,1,20,2130,D   ,114.0,9.8,8.0,-3.8,116.2,6.9,11.4,-3.6,-4.6,93.9,-0.3,0.8,0.00,-1.60,99.80,0.43,0.4,4.7,8.8
17,1,20,2230,D   ,130.1,7.6,11.3,-3.2,132.1,5.5,12.3,-3.1,-4.1,93.4,-0.3,0.2,0.00,-3.30,99.69,0.45,0.4,4.7,8.8
17,1,20,2330,D   ,138.6,8.5,10.5,-2.4,138.7,6.2,13.2,-2.3,-3.3,92.3,-0.3,0.2,0.00,-3.10,99.53,0.48,0.4,4.7,8.8
17,1,20,2400,X   ,103.1,5.6,8.3,-6.1,108.2,3.9,15.3,-6.0,-9.6,78.8,-0.1,4.4,38.30,3.90   1,0.87,0.31,0.5,4.6,8.8
18,1,20,30,D   ,148.0,8.0,14.6,-1.9,145.3,6.3,13.3,-1.8,-2.8,91.9,-0.3,0.0,0.00,-3.80,99.32,0.50,0.4,4.7,8.8
18,1,20,130,D   ,149.7    2,6.3,34.4,-1.3,155.7,5.2,13.5,-1.2,-1.8,94.1,-0.3,2.8,0.00,1.60,99.21,0.54,0.4,4.7,8.8
18,1,20,230,D 99,999.0 9999,9.0 999,99.0,-0.7,152.2,4.5,13.4,-0.6,-0.8,96.4,-0.2,2.6,0.00,1.10,99.09,0.58,0.4,4.7,8.8
18,1,20,330,D 99,999.0 9999,9.0 999,99.0,-0.3,153.0,4.3,13.0,-0.2,-0.2,97.7,-0.2,1.8,0.00,0.00,98.91,0.60,0.4,4.8,8.8
18,1,20,430,D 99,999.0 9999,9.0 999,99.0,-0.1,158.9,4.0,12.5,-0.1,0.1,98.8,0.0,0.2,0.00,-0.50,98.75,0.62,0.4,4.8,8.8
18,1,20,530,D 99,999.0 9999,9.0 999,99.0,0.1,170.6,4.1,12.6,0.0,0.5,99.9,0.2,0.0,0.00,-1.10,98.57,0.63,0.4,4.8,8.8
18,1,20,630,D 99,999.0 9999,9.0 999,99.0,0.6,193.4,4.5,12.0,0.4,0.9   1,0.5,0.4,0.0,0.00,-2.70,98.46,0.65,0.4,4.8,8.8
18,1,20,730,D 99,999.0 9999,9.0 999,99.0,1.0,203.3,4.4,12.8,0.8,1.3   1,0.8,0.5,0.0,1.70,-3.10,98.39,0.67,0.4,4.8,8.8
