0,627,4,0,0.338,1.072,99999,99999,99999,99999,49.5,32.2,99999
9,8.8,6,   ,93.6,0.0940,3.7440,8.2100,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,1415,0.4017,932.21,921.14,270.69,8.8265,0.0000,99999,99999
0,608,7,0,807,0.8136,99999,99999,99999,99999,38.172,24.175,99999
98,0.82,9,92,0.423,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1430,0.3701,884.16,874.56,266.04,8.4429,0.0000,99999,99999
0,608,3,0,912,0.7688,99999,99999,99999,99999,48.928,30.072,99999
98,0.81,6,92,0.762,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1445,0.5478,940.75,934.39,262.93,6.6599,0.0000,99999,99999
0,580,3,0,7360,0.9395,99999,99999,99999,99999,68.302,41.988,99999
98,0.79,6,87,0.770,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1500,0.6498,796.73,788.27,261.78,8.3474,0.0000,99999,99999
0,579,5,0,7537,1.0554,99999,99999,99999,99999,80.740,50.100,99999
98,0.79,3,86,0.822,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,1500,0.492,888.46,877.98,265.47,8.7975,0.0000,99999,99999
0,594,2,0,0.415,0.894,99999,99999,99999,99999,59.0,36.6,99999
9,8.8,1,   ,89.9,0.0950,3.7460,8.2000,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,1515,0.7135,864.01,856.76,261.37,7.4186,0.0000,99999,99999
0,577,3,0,8025,1.1463,99999,99999,99999,99999,87.851,54.363,99999
98,0.79,7,86,0.395,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1530,0.7516,812.98,802.59,259.12,9.1555,0.0000,99999,99999
0,573,8,0,8864,1.1694,99999,99999,99999,99999,54.183,32.550,99999
98,0.81,3,85,0.603,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1545,0.8141,783.27,771.47,265.56,9.9422,0.0000,99999,99999
0,567,3,-1,435,1.2248,99999,99999,99999,99999,65.171,38.211,99999
98,0.81,2,84,0.114,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1600,0.7865,868.59,862.82,260.88,6.6018,0.0000,99999,99999
0,560,5,-1,2067,1.2095,99999,99999,99999,99999,42.745,24.678,99999
98,0.81,0,83,0.306,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,1600,0.766,832.21,822.75,261.67,8.6393,0.0000,99999,99999
0,569,7,0,0.985,1.188,99999,99999,99999,99999,62.5,37.5,99999
9,8.8,1,   ,84.9,0.0870,3.7470,8.2000,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,1615,0.7776,848.55,840.35,262.65,7.9639,0.0000,99999,99999
0,559,2,-1,2396,1.1779,99999,99999,99999,99999,27.360,13.044,99999
98,0.80,9,83,0.160,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1630,0.6866,750.76,743.24,253.27,8.1111,0.0000,99999,99999
0,569,3,0,9980,1.1048,99999,99999,99999,99999,20.491,9.2084,99999
98,0.81,6,85,0.022,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1645,0.5723,807.17,800.10,252.44,7.5835,0.0000,99999,99999
0,573,7,0,8890,0.9844,99999,99999,99999,99999,13.224,3.7747,99999
98,0.80,7,86,0.625,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1700,0.5277,794.44,787.49,254.67,7.5789,0.0000,99999,99999
0,566,8,-1,528,0.9288,99999,99999,99999,99999,10.060,0.3062,99999
98,0.80,4,86,0.201,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,1700,0.641,800.23,790.73,255.89,8.8271,0.0000,99999,99999
0,567,3,-1,0.045,1.049,99999,99999,99999,99999,17.8,6.6,99999
9,8.8,1,   ,85.3,0.0870,3.7430,8.2000,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,1715,0.4772,766.08,760.99,253.67,6.6030,0.0000,99999,99999
0,561,5,-1,1800,0.8588,99999,99999,99999,99999,3.2642,-6.6815,99999
98,0.78,3,85,0.877,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1730,0.4328,751.88,745.68,254.17,7.3552,0.0000,99999,99999
0,561,2,-1,1905,0.8015,99999,99999,99999,99999,0.000,-15.365,99999
98,0.77,8,85,0.875,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1745,0.4089,703.13,696.39,257.20,7.9259,0.0000,99999,99999
0,563,7,-1,1301,0.7688,99999,99999,99999,99999,0.000,-17.173,99999
98,0.79,4,86,0.175,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1800,0.4371,861.40,853.06,258.23,7.9697,0.0000,99999,99999
0,558,4,-1,2554,0.7886,99999,99999,99999,99999,0.000,-15.383,99999
98,0.80,7,85,0.872,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,1800,0.439,770.62,763.58,255.87,7.7429,0.0000,99999,99999
0,561,2,-1,0.189,0.804,99999,99999,99999,99999,0.8,-13.7,99999
9,8.7,9,   ,85.9,0.0820,3.7440,8.1900,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,1815,0.4382,846.02,838.69,257.34,7.5443,0.0000,99999,99999
