 H  ,1,5,20,800,9.517,109.54,83.187,280.69,39.732,0.0000,99999,99999
0,705,7,1,0.963,9.906,165.04,112.49,294.37,44.136,460.0,268.0,99999
9,9.7,5,   ,56.5,8.5000,8.3700,7.4900,99999,     A ,144441001,11111111,111110
 M  ,1,5,20,815,10.997,169.73,152.41,168.28,25.873,0.0000,99999,99999
0,691,5,1,6792,11.440,200.37,143.49,192.08,43.156,593.24,360.20,99999
99,0.85,0,50,0.308,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,830,11.310,191.45,179.77,154.81,20.013,0.0000,99999,99999
0,606,4,0,1480,11.748,230.55,209.80,166.56,24.296,636.57,389.70,99999
99,0.86,7,43,0.212,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,845,11.575,233.29,225.84,146.59,14.473,0.0000,99999,99999
0,628,6,0,3454,12.062,269.81,248.96,146.04,22.515,680.05,410.58,99999
99,0.86,3,43,0.864,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,900,11.975,234.05,221.46,160.51,18.785,0.0000,99999,99999
0,681,1,1,4678,12.406,266.91,241.86,157.69,24.816,721.16,443.14,99999
99,0.85,6,46,0.646,99999,99999,99999,99999,     A ,111111001,11111111,110000
 H  ,1,5,20,900,11.464,207.13,193.07,156.68,21.103,0.0000,99999,99999
0,651,9,0,0.836,11.914,241.91,203.46,162.14,29.898,657.8,400.9,99999
9,9.8,6,   ,46.0,8.4600,8.4000,7.5200,99999,     B ,111111001,11111111,111110
 M  ,1,5,20,915,12.459,285.47,268.37,135.41,19.827,0.0000,99999,99999
0,696,8,1,7804,13.020,315.42,280.07,131.72,27.115,752.17,471.93,99999
99,0.84,6,45,0.450,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,930,12.768,331.10,314.06,149.41,18.375,0.0000,99999,99999
0,654,4,0,9053,13.193,351.44,318.06,151.67,24.963,776.51,498.47,99999
99,0.83,9,42,0.093,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,945,13.217,307.66,290.93,130.57,18.886,0.0000,99999,99999
0,647,2,0,7498,13.771,337.55,302.50,134.29,26.098,820.40,534.90,99999
99,0.82,3,40,0.071,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,1000,13.639,296.81,283.61,171.60,17.077,0.0000,99999,99999
0,690,2,1,6502,14.136,317.71,300.96,195.53,18.601,852.65,568.38,99999
99,0.82,8,41,0.439,99999,99999,99999,99999,     B ,111111001,11111111,110000
 H  ,1,5,20,1000,13.021,305.26,278.40,146.75,24.026,0.0000,99999,99999
0,672,2,1,0.271,13.530,330.53,271.81,152.86,24.421,800.4,518.4,99999
9,9.8,3,   ,42.3,8.4500,8.4200,7.5200,99999,     B ,111111001,11111111,111110
 M  ,1,5,20,1015,13.902,253.74,239.34,166.37,19.298,0.0000,99999,99999
0,674,3,1,3270,14.534,256.63,217.60,177.45,31.591,873.42,590.15,99999
99,0.82,1,39,0.865,99999,99999,99999,99999,     A ,111111001,11111111,110000
 M  ,1,5,20,1030,14.288,246.87,221.07,152.09,26.188,0.0000,99999,99999
0,685,9,1,5426,14.976,296.24,255.37,155.80,30.085,853.51,576.17,99999
99,0.81,4,38,0.857,99999,99999,99999,99999,     A ,111111001,11111111,110000
 M  ,1,5,20,1045,14.627,297.96,270.45,161.71,24.610,0.0000,99999,99999
0,641,4,0,6281,15.217,290.42,239.89,162.97,33.786,886.28,601.70,99999
99,0.80,5,36,0.352,99999,99999,99999,99999,     A ,111111001,11111111,110000
 M  ,1,5,20,1100,14.849,247.01,232.17,152.12,19.853,0.0000,99999,99999
0,634,5,0,4809,15.396,264.08,221.33,166.32,32.589,899.87,617.55,99999
99,0.77,4,35,0.295,99999,99999,99999,99999,     A ,111111001,11111111,110000
 H  ,1,5,20,1100,14.417,261.39,239.38,158.35,23.505,0.0000,99999,99999
0,659,0,0,0.995,15.031,276.84,231.40,165.17,32.042,878.3,596.4,99999
9,9.8,0,   ,37.6,8.4900,8.4200,7.5200,99999,     A ,111111001,11111111,111110
 M  ,1,5,20,1115,15.372,297.18,268.64,131.01,25.103,0.0000,99999,99999
0,677,2,1,3815,16.065,316.97,269.20,145.61,31.445,937.46,629.79,99999
99,0.75,5,36,0.329,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,1130,15.408,348.30,321.56,166.09,22.446,0.0000,9.26,6.49
0,662,7,1,781,16.172,307.49,263.31,168.39,30.704,956.34,644.30,0.00
99,0.74,4,35,0.211,99999,99999,99999,-16.112,     B ,111111111,11111111,1110001
 M  ,1,5,20,1145,15.872,299.50,269.15,167.02,25.783,0.0000,99999,99999
0,687,3,1,5718,16.653,289.76,248.07,167.65,30.725,914.53,625.32,99999
99,0.72,3,35,0.507,99999,99999,99999,99999,     A ,111111001,11111111,110000
 M  ,1,5,20,1200,16.266,281.69,265.26,170.26,19.562,0.0000,99999,99999
0,714,4,2,1309,16.843,290.30,246.62,176.43,31.419,977.17,673.92,99999
99,0.71,6,36,0.704,99999,99999,99999,99999,     A ,111111001,11111111,110000
 H  ,1,5,20,1200,15.729,306.67,270.75,159.16,27.723,0.0000,9.26,6.49
0,685,4,1,0.541,16.433,301.13,251.60,164.23,31.075,946.4,643.3,0.00
9,9.7,3,   ,35.9,8.6100,8.4100,7.5100,-16.112,     B ,111111331,11111111,3111113
 M  ,1,5,20,1215,16.357,325.15,284.10,201.78,28.780,0.0000,99999,99999
0,728,4,2,3908,17.014,364.18,301.09,197.96,33.714,935.33,636.97,99999
99,0.71,6,36,0.746,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,1230,16.576,282.86,259.37,181.07,23.343,0.0000,99999,99999
0,733,0,2,4878,17.232,323.24,270.58,182.64,32.693,958.41,660.37,99999
99,0.73,0,36,0.450,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,1245,16.732,374.47,342.49,175.32,23.673,0.0000,99999,99999
0,749,6,2,7972,17.465,365.23,328.94,182.70,25.532,843.61,576.43,99999
99,0.74,2,36,0.847,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,1300,16.655,391.95,374.39,188.89,17.146,0.0000,99999,99999
0,725,5,2,3452,17.207,420.55,381.57,196.99,24.661,804.83,541.02,99999
99,0.75,4,36,0.248,99999,99999,99999,99999,     B ,111111001,11111111,110000
